region,date,type,median,lower_90,upper_90,lower_50,upper_50,prob_control
RN-Açu,2020-06-10,nowcast,1.1,0.8,1.4,1,1.2,0.21
RN-Açu,2020-06-11,nowcast,1.1,0.8,1.4,1,1.2,0.25
RN-Açu,2020-06-12,nowcast,1.1,0.8,1.4,1,1.2,0.3
RN-Açu,2020-06-13,nowcast,1.1,0.8,1.4,1,1.2,0.3
RN-Açu,2020-06-14,nowcast,1.1,0.7,1.4,1,1.2,0.33
RN-Açu,2020-06-15,nowcast,1.1,0.7,1.4,1,1.2,0.36
RN-Açu,2020-06-16,nowcast,1.1,0.8,1.4,0.9,1.2,0.38
RN-Açu,2020-06-17,nowcast,1.1,0.7,1.4,1,1.2,0.35
RN-Açu,2020-06-18,nowcast,1,0.7,1.3,1,1.2,0.39
RN-Açu,2020-06-19,nowcast,1.1,0.7,1.4,1,1.2,0.38
RN-Açu,2020-06-20,nowcast,1.1,0.7,1.4,1,1.2,0.36
RN-Açu,2020-06-21,nowcast,1,0.7,1.3,0.9,1.2,0.42
RN-Açu,2020-06-22,nowcast,1.1,0.7,1.3,1,1.2,0.39
RN-Açu,2020-06-23,nowcast,1,0.7,1.3,0.9,1.1,0.44
RN-Açu,2020-06-24,nowcast,1.1,0.7,1.4,0.9,1.1,0.37
RN-Açu,2020-06-25,nowcast,1,0.7,1.3,0.9,1.1,0.44
RN-Açu,2020-06-26,nowcast,1,0.7,1.3,0.9,1.1,0.56
RN-Açu,2020-06-27,nowcast,1,0.7,1.3,0.9,1.1,0.52
RN-Açu,2020-06-28,nowcast,1,0.7,1.2,0.9,1.1,0.51
RN-Açu,2020-06-29,nowcast,1,0.7,1.3,0.9,1.1,0.44
RN-Açu,2020-06-30,nowcast,1.1,0.7,1.4,0.9,1.1,0.37
RN-Açu,2020-07-01,nowcast,1,0.7,1.4,0.8,1.1,0.4
RN-Açu,2020-07-02,nowcast,1,0.8,1.4,0.9,1.1,0.4
RN-Açu,2020-07-03,nowcast,1,0.8,1.3,0.9,1.1,0.38
RN-Açu,2020-07-04,nowcast,1.1,0.8,1.3,0.9,1.2,0.36
RN-Açu,2020-07-05,nowcast,1,0.7,1.3,0.9,1.1,0.42
RN-Açu,2020-07-06,nowcast,1,0.8,1.4,0.9,1.2,0.41
RN-Açu,2020-07-07,nowcast,1,0.8,1.4,0.9,1.1,0.41
RN-Açu,2020-07-08,nowcast,1,0.8,1.4,0.9,1.1,0.39
RN-Açu,2020-07-09,nowcast,1.1,0.8,1.3,0.9,1.2,0.38
RN-Açu,2020-07-10,nowcast,1,0.8,1.4,0.9,1.1,0.4
RN-Açu,2020-07-11,nowcast,1.1,0.7,1.3,1,1.2,0.35
RN-Açu,2020-07-12,nowcast,1.1,0.8,1.4,0.9,1.2,0.35
RN-Açu,2020-07-13,nowcast,1.1,0.8,1.3,0.9,1.2,0.34
RN-Açu,2020-07-14,nowcast,1.1,0.8,1.4,1,1.2,0.32
RN-Açu,2020-07-15,nowcast,1.1,0.8,1.4,0.9,1.2,0.31
RN-Açu,2020-07-16,nowcast,1.1,0.8,1.4,1,1.2,0.36
RN-Açu,2020-07-17,nowcast,1.1,0.8,1.3,1,1.2,0.28
RN-Açu,2020-07-18,nowcast,1.1,0.8,1.4,0.9,1.1,0.29
RN-Açu,2020-07-19,nowcast,1.1,0.8,1.3,0.9,1.2,0.36
RN-Açu,2020-07-20,nowcast,1.1,0.8,1.5,1,1.2,0.26
RN-Açu,2020-07-21,nowcast,1.1,0.8,1.4,1,1.2,0.32
RN-Açu,2020-07-22,nowcast,1.1,0.8,1.4,1,1.2,0.27
RN-Açu,2020-07-23,nowcast,1.1,0.8,1.4,1,1.2,0.28
RN-Açu,2020-07-24,nowcast,1.1,0.8,1.4,1,1.2,0.3
RN-Açu,2020-07-25,nowcast,1.1,0.8,1.4,1,1.2,0.28
RN-Açu,2020-07-26,nowcast,1.1,0.8,1.5,0.9,1.2,0.29
RN-Açu,2020-07-27,nowcast,1.1,0.7,1.3,1,1.2,0.31
RN-Açu,2020-07-28,nowcast,1.1,0.8,1.3,0.9,1.1,0.35
RN-Açu,2020-07-29,nowcast,1.1,0.7,1.3,0.9,1.2,0.36
RN-Açu,2020-07-30,nowcast,1.1,0.8,1.3,0.9,1.1,0.36
RN-Açu,2020-07-31,nowcast,1,0.7,1.3,0.9,1.1,0.44
RN-Açu,2020-08-01,nowcast,1,0.7,1.3,0.9,1.1,0.51
RN-Açu,2020-08-02,nowcast,1,0.7,1.4,0.8,1.1,0.58
RN-Açu,2020-08-03,nowcast,1,0.6,1.2,0.8,1.1,0.59
RN-Açu,2020-08-04,nowcast,0.9,0.6,1.2,0.9,1.1,0.61
RN-Açu,2020-08-05,nowcast,0.9,0.5,1.2,0.7,1,0.73
RN-Açu,2020-08-06,nowcast,0.9,0.5,1.2,0.7,1,0.79
RN-Açu,2020-08-07,forecast,0.9,0.5,1.2,0.7,1,0.68
RN-Açu,2020-08-08,forecast,0.9,0.5,1.3,0.8,1.1,0.66
RN-Açu,2020-08-09,forecast,0.9,0.5,1.4,0.7,1.1,0.65
RN-Açu,2020-08-10,forecast,0.9,0.4,1.3,0.7,1.1,0.65
RN-Açu,2020-08-11,forecast,0.9,0.4,1.4,0.6,1,0.65
RN-Açu,2020-08-12,forecast,0.9,0.4,1.4,0.7,1.1,0.63
RN-Açu,2020-08-13,forecast,0.9,0.3,1.5,0.7,1.1,0.61
RN-Açu,2020-08-14,forecast,0.9,0.4,1.5,0.7,1.2,0.57
RN-Açu,2020-08-15,forecast,0.9,0.2,1.4,0.6,1.1,0.6
RN-Açu,2020-08-16,forecast,0.9,0.2,1.5,0.6,1.1,0.64
RN-Açu,2020-08-17,forecast,0.9,0.2,1.5,0.7,1.2,0.63
RN-Açu,2020-08-18,forecast,0.9,0.3,1.6,0.6,1.1,0.58
RN-Açu,2020-08-19,forecast,0.9,0.2,1.5,0.6,1.2,0.58
RN-Açu,2020-08-20,forecast,0.9,0,1.4,0.6,1.1,0.62
RN-Apodi,2020-04-30,nowcast,1.1,0.7,1.6,1,1.3,0.23
RN-Apodi,2020-05-01,nowcast,1.2,0.8,1.6,1,1.3,0.29
RN-Apodi,2020-05-02,nowcast,1.1,0.8,1.5,1,1.3,0.27
RN-Apodi,2020-05-03,nowcast,1.1,0.7,1.5,1,1.2,0.28
RN-Apodi,2020-05-04,nowcast,1.1,0.7,1.5,0.9,1.2,0.33
RN-Apodi,2020-05-05,nowcast,1.1,0.7,1.5,1,1.2,0.31
RN-Apodi,2020-05-06,nowcast,1.1,0.8,1.5,1,1.3,0.26
RN-Apodi,2020-05-07,nowcast,1.1,0.8,1.5,0.9,1.2,0.3
RN-Apodi,2020-05-08,nowcast,1.1,0.7,1.4,0.9,1.2,0.36
RN-Apodi,2020-05-09,nowcast,1.1,0.7,1.4,0.9,1.2,0.34
RN-Apodi,2020-05-10,nowcast,1.1,0.7,1.4,0.9,1.2,0.39
RN-Apodi,2020-05-11,nowcast,1.1,0.8,1.5,0.9,1.1,0.34
RN-Apodi,2020-05-12,nowcast,1.1,0.7,1.4,0.9,1.1,0.39
RN-Apodi,2020-05-13,nowcast,1.1,0.8,1.5,0.9,1.2,0.33
RN-Apodi,2020-05-14,nowcast,1.1,0.8,1.4,0.9,1.2,0.32
RN-Apodi,2020-05-15,nowcast,1.1,0.7,1.4,0.9,1.2,0.33
RN-Apodi,2020-05-16,nowcast,1.1,0.8,1.4,1,1.2,0.38
RN-Apodi,2020-05-17,nowcast,1,0.7,1.4,0.9,1.1,0.44
RN-Apodi,2020-05-18,nowcast,1,0.7,1.3,0.9,1.1,0.45
RN-Apodi,2020-05-19,nowcast,1,0.7,1.4,0.9,1.2,0.43
RN-Apodi,2020-05-20,nowcast,1,0.7,1.4,0.9,1.2,0.41
RN-Apodi,2020-05-21,nowcast,1,0.7,1.4,0.9,1.1,0.43
RN-Apodi,2020-05-22,nowcast,1.1,0.8,1.4,0.9,1.2,0.36
RN-Apodi,2020-05-23,nowcast,1.1,0.7,1.4,0.9,1.2,0.35
RN-Apodi,2020-05-24,nowcast,1,0.8,1.4,0.9,1.1,0.38
RN-Apodi,2020-05-25,nowcast,1.1,0.8,1.4,0.9,1.1,0.4
RN-Apodi,2020-05-26,nowcast,1.1,0.7,1.4,0.9,1.1,0.4
RN-Apodi,2020-05-27,nowcast,1,0.7,1.4,0.9,1.2,0.43
RN-Apodi,2020-05-28,nowcast,1,0.7,1.3,0.9,1.2,0.4
RN-Apodi,2020-05-29,nowcast,1,0.7,1.3,0.9,1.1,0.42
RN-Apodi,2020-05-30,nowcast,1,0.7,1.3,0.9,1.1,0.44
RN-Apodi,2020-05-31,nowcast,1,0.7,1.4,0.9,1.2,0.44
RN-Apodi,2020-06-01,nowcast,1,0.7,1.3,0.9,1.1,0.42
RN-Apodi,2020-06-02,nowcast,1,0.7,1.4,0.9,1.1,0.41
RN-Apodi,2020-06-03,nowcast,1,0.7,1.4,0.9,1.1,0.44
RN-Apodi,2020-06-04,nowcast,1.1,0.8,1.3,0.9,1.2,0.37
RN-Apodi,2020-06-05,nowcast,1,0.8,1.3,0.9,1.1,0.45
RN-Apodi,2020-06-06,nowcast,1,0.8,1.3,0.9,1.1,0.49
RN-Apodi,2020-06-07,nowcast,1,0.8,1.3,0.9,1.1,0.45
RN-Apodi,2020-06-08,nowcast,1,0.7,1.4,0.9,1.1,0.49
RN-Apodi,2020-06-09,nowcast,1,0.7,1.4,0.9,1.1,0.44
RN-Apodi,2020-06-10,nowcast,1,0.7,1.3,0.9,1.1,0.46
RN-Apodi,2020-06-11,nowcast,1,0.7,1.3,0.9,1.1,0.47
RN-Apodi,2020-06-12,nowcast,1,0.8,1.3,0.9,1.1,0.48
RN-Apodi,2020-06-13,nowcast,1,0.7,1.3,0.9,1.1,0.51
RN-Apodi,2020-06-14,nowcast,1,0.7,1.3,0.9,1.1,0.5
RN-Apodi,2020-06-15,nowcast,1,0.6,1.2,0.9,1.1,0.62
RN-Apodi,2020-06-16,nowcast,0.9,0.7,1.3,0.9,1.1,0.62
RN-Apodi,2020-06-17,nowcast,0.9,0.6,1.2,0.8,1,0.67
RN-Apodi,2020-06-18,nowcast,0.9,0.6,1.2,0.8,1,0.63
RN-Apodi,2020-06-19,nowcast,0.9,0.6,1.2,0.8,1,0.66
RN-Apodi,2020-06-20,nowcast,0.9,0.7,1.2,0.8,1,0.63
RN-Apodi,2020-06-21,nowcast,1,0.7,1.2,0.8,1.1,0.61
RN-Apodi,2020-06-22,nowcast,1,0.7,1.3,0.9,1.1,0.58
RN-Apodi,2020-06-23,nowcast,1,0.6,1.3,0.8,1.1,0.57
RN-Apodi,2020-06-24,nowcast,1,0.7,1.3,0.9,1.1,0.57
RN-Apodi,2020-06-25,nowcast,1,0.7,1.3,0.9,1.1,0.53
RN-Apodi,2020-06-26,nowcast,1,0.7,1.4,0.9,1.1,0.51
RN-Apodi,2020-06-27,nowcast,1,0.7,1.3,0.9,1.1,0.5
RN-Apodi,2020-06-28,nowcast,1,0.7,1.3,0.9,1.1,0.43
RN-Apodi,2020-06-29,nowcast,1,0.7,1.4,0.9,1.1,0.43
RN-Apodi,2020-06-30,nowcast,1,0.7,1.3,0.9,1.1,0.48
RN-Apodi,2020-07-01,nowcast,1,0.7,1.3,0.9,1.1,0.47
RN-Apodi,2020-07-02,nowcast,1,0.7,1.3,0.9,1.2,0.47
RN-Apodi,2020-07-03,nowcast,1,0.8,1.3,0.9,1.1,0.48
RN-Apodi,2020-07-04,nowcast,1,0.8,1.4,0.9,1.1,0.41
RN-Apodi,2020-07-05,nowcast,1.1,0.7,1.5,0.9,1.2,0.36
RN-Apodi,2020-07-06,nowcast,1,0.7,1.4,0.9,1.2,0.39
RN-Apodi,2020-07-07,nowcast,1,0.7,1.3,0.9,1.1,0.43
RN-Apodi,2020-07-08,nowcast,1,0.7,1.3,0.9,1.1,0.4
RN-Apodi,2020-07-09,nowcast,1,0.8,1.3,0.9,1.2,0.44
RN-Apodi,2020-07-10,nowcast,1,0.7,1.3,0.9,1.2,0.44
RN-Apodi,2020-07-11,nowcast,1,0.8,1.4,0.9,1.1,0.45
RN-Apodi,2020-07-12,nowcast,1,0.7,1.3,0.9,1.1,0.46
RN-Apodi,2020-07-13,nowcast,1,0.8,1.4,0.9,1.1,0.44
RN-Apodi,2020-07-14,nowcast,1,0.7,1.3,0.9,1.1,0.44
RN-Apodi,2020-07-15,nowcast,1,0.7,1.3,0.9,1.1,0.43
RN-Apodi,2020-07-16,nowcast,1,0.7,1.3,0.9,1.1,0.47
RN-Apodi,2020-07-17,nowcast,1,0.7,1.4,0.9,1.1,0.45
RN-Apodi,2020-07-18,nowcast,1,0.7,1.3,0.9,1.1,0.42
RN-Apodi,2020-07-19,nowcast,1,0.8,1.3,0.9,1.1,0.48
RN-Apodi,2020-07-20,nowcast,1,0.7,1.3,0.9,1.1,0.52
RN-Apodi,2020-07-21,nowcast,1,0.6,1.3,0.9,1.1,0.49
RN-Apodi,2020-07-22,nowcast,1,0.7,1.3,0.8,1.1,0.54
RN-Apodi,2020-07-23,nowcast,1,0.7,1.3,0.8,1.1,0.54
RN-Apodi,2020-07-24,nowcast,1,0.6,1.4,0.8,1.1,0.53
RN-Apodi,2020-07-25,nowcast,1,0.7,1.4,0.9,1.1,0.52
RN-Apodi,2020-07-26,nowcast,1,0.7,1.5,0.9,1.1,0.5
RN-Apodi,2020-07-27,nowcast,1,0.7,1.4,0.8,1.1,0.49
RN-Apodi,2020-07-28,nowcast,1,0.6,1.3,0.8,1.1,0.51
RN-Apodi,2020-07-29,nowcast,1,0.7,1.4,0.8,1.1,0.51
RN-Apodi,2020-07-30,nowcast,1,0.6,1.4,0.9,1.2,0.47
RN-Apodi,2020-07-31,nowcast,1,0.7,1.4,0.8,1.1,0.49
RN-Apodi,2020-08-01,nowcast,1,0.7,1.4,0.8,1.1,0.49
RN-Apodi,2020-08-02,nowcast,1,0.6,1.4,0.8,1.1,0.51
RN-Apodi,2020-08-03,nowcast,1,0.6,1.4,0.9,1.1,0.45
RN-Apodi,2020-08-04,nowcast,1,0.6,1.3,0.9,1.1,0.54
RN-Apodi,2020-08-05,nowcast,1,0.7,1.3,0.8,1.1,0.56
RN-Apodi,2020-08-06,nowcast,1,0.6,1.4,0.8,1.1,0.58
RN-Apodi,2020-08-07,forecast,1,0.5,1.3,0.8,1.1,0.55
RN-Apodi,2020-08-08,forecast,1,0.5,1.4,0.8,1.1,0.54
RN-Apodi,2020-08-09,forecast,0.9,0.5,1.4,0.8,1.1,0.58
RN-Apodi,2020-08-10,forecast,1,0.5,1.4,0.8,1.2,0.53
RN-Apodi,2020-08-11,forecast,1,0.4,1.5,0.7,1.1,0.56
RN-Apodi,2020-08-12,forecast,1,0.4,1.5,0.8,1.2,0.54
RN-Apodi,2020-08-13,forecast,1,0.5,1.6,0.8,1.2,0.5
RN-Apodi,2020-08-14,forecast,1,0.4,1.6,0.8,1.2,0.53
RN-Apodi,2020-08-15,forecast,1,0.5,1.6,0.8,1.3,0.5
RN-Apodi,2020-08-16,forecast,1,0.5,1.6,0.8,1.2,0.49
RN-Apodi,2020-08-17,forecast,1,0.3,1.7,0.7,1.2,0.53
RN-Apodi,2020-08-18,forecast,1,0.4,1.7,0.6,1.1,0.54
RN-Apodi,2020-08-19,forecast,1,0.3,1.7,0.8,1.3,0.51
RN-Apodi,2020-08-20,forecast,1,0.2,1.7,0.7,1.2,0.52
RN-Caicó,2020-05-28,nowcast,1.1,0.7,1.5,1,1.3,0.27
RN-Caicó,2020-05-29,nowcast,1.1,0.8,1.5,1,1.3,0.27
RN-Caicó,2020-05-30,nowcast,1.1,0.8,1.5,1,1.2,0.28
RN-Caicó,2020-05-31,nowcast,1.1,0.8,1.5,1,1.2,0.25
RN-Caicó,2020-06-01,nowcast,1.1,0.8,1.5,0.9,1.2,0.32
RN-Caicó,2020-06-02,nowcast,1.1,0.8,1.6,1,1.2,0.24
RN-Caicó,2020-06-03,nowcast,1.1,0.8,1.5,1,1.2,0.26
RN-Caicó,2020-06-04,nowcast,1.1,0.8,1.5,0.9,1.2,0.33
RN-Caicó,2020-06-05,nowcast,1.1,0.8,1.5,1,1.2,0.32
RN-Caicó,2020-06-06,nowcast,1.1,0.8,1.5,1,1.2,0.29
RN-Caicó,2020-06-07,nowcast,1.1,0.8,1.4,1,1.2,0.35
RN-Caicó,2020-06-08,nowcast,1.1,0.8,1.4,0.9,1.2,0.36
RN-Caicó,2020-06-09,nowcast,1.1,0.8,1.4,1,1.2,0.29
RN-Caicó,2020-06-10,nowcast,1.1,0.8,1.4,1,1.2,0.25
RN-Caicó,2020-06-11,nowcast,1.1,0.8,1.5,1,1.2,0.26
RN-Caicó,2020-06-12,nowcast,1.1,0.8,1.5,1,1.3,0.27
RN-Caicó,2020-06-13,nowcast,1.1,0.8,1.4,1,1.2,0.24
RN-Caicó,2020-06-14,nowcast,1.1,0.8,1.4,0.9,1.2,0.29
RN-Caicó,2020-06-15,nowcast,1.1,0.8,1.4,1,1.2,0.25
RN-Caicó,2020-06-16,nowcast,1.1,0.8,1.4,1,1.2,0.21
RN-Caicó,2020-06-17,nowcast,1.1,0.8,1.4,1,1.2,0.3
RN-Caicó,2020-06-18,nowcast,1.1,0.8,1.3,1,1.2,0.3
RN-Caicó,2020-06-19,nowcast,1.1,0.8,1.4,0.9,1.1,0.35
RN-Caicó,2020-06-20,nowcast,1.1,0.8,1.3,1,1.2,0.34
RN-Caicó,2020-06-21,nowcast,1.1,0.8,1.5,1,1.2,0.28
RN-Caicó,2020-06-22,nowcast,1.1,0.8,1.4,0.9,1.1,0.31
RN-Caicó,2020-06-23,nowcast,1.1,0.8,1.4,1,1.2,0.3
RN-Caicó,2020-06-24,nowcast,1.1,0.8,1.3,0.9,1.1,0.31
RN-Caicó,2020-06-25,nowcast,1.1,0.8,1.3,1,1.2,0.32
RN-Caicó,2020-06-26,nowcast,1.1,0.9,1.3,1,1.2,0.25
RN-Caicó,2020-06-27,nowcast,1.1,0.8,1.4,1,1.2,0.26
RN-Caicó,2020-06-28,nowcast,1.1,0.8,1.3,1,1.2,0.26
RN-Caicó,2020-06-29,nowcast,1.1,0.8,1.4,1,1.2,0.27
RN-Caicó,2020-06-30,nowcast,1.1,0.8,1.4,0.9,1.1,0.26
RN-Caicó,2020-07-01,nowcast,1.1,0.8,1.4,1,1.2,0.27
RN-Caicó,2020-07-02,nowcast,1.1,0.8,1.3,1,1.2,0.26
RN-Caicó,2020-07-03,nowcast,1.1,0.8,1.4,1,1.2,0.29
RN-Caicó,2020-07-04,nowcast,1.1,0.8,1.3,1,1.2,0.26
RN-Caicó,2020-07-05,nowcast,1.1,0.8,1.4,1,1.2,0.26
RN-Caicó,2020-07-06,nowcast,1.1,0.8,1.4,1,1.2,0.22
RN-Caicó,2020-07-07,nowcast,1.1,0.9,1.4,0.9,1.1,0.27
RN-Caicó,2020-07-08,nowcast,1.1,0.9,1.3,1,1.1,0.27
RN-Caicó,2020-07-09,nowcast,1.1,0.8,1.3,1,1.2,0.29
RN-Caicó,2020-07-10,nowcast,1.1,0.9,1.3,1,1.1,0.21
RN-Caicó,2020-07-11,nowcast,1.1,0.8,1.3,1,1.2,0.26
RN-Caicó,2020-07-12,nowcast,1.1,0.8,1.4,1,1.2,0.25
RN-Caicó,2020-07-13,nowcast,1.1,0.9,1.3,1,1.2,0.21
RN-Caicó,2020-07-14,nowcast,1.1,0.9,1.3,1,1.2,0.25
RN-Caicó,2020-07-15,nowcast,1.1,0.9,1.3,1,1.2,0.21
RN-Caicó,2020-07-16,nowcast,1.1,0.9,1.4,1,1.2,0.19
RN-Caicó,2020-07-17,nowcast,1.1,0.9,1.4,1,1.2,0.18
RN-Caicó,2020-07-18,nowcast,1.1,0.9,1.4,1,1.2,0.19
RN-Caicó,2020-07-19,nowcast,1.1,0.9,1.4,1,1.2,0.17
RN-Caicó,2020-07-20,nowcast,1.1,0.9,1.3,1,1.2,0.15
RN-Caicó,2020-07-21,nowcast,1.1,0.9,1.3,1,1.2,0.19
RN-Caicó,2020-07-22,nowcast,1.1,0.8,1.4,1.1,1.2,0.17
RN-Caicó,2020-07-23,nowcast,1.1,0.9,1.4,1.1,1.2,0.15
RN-Caicó,2020-07-24,nowcast,1.1,0.9,1.4,1,1.2,0.19
RN-Caicó,2020-07-25,nowcast,1.1,0.9,1.4,1,1.2,0.15
RN-Caicó,2020-07-26,nowcast,1.1,0.9,1.4,1.1,1.2,0.09
RN-Caicó,2020-07-27,nowcast,1.1,0.9,1.4,1,1.2,0.14
RN-Caicó,2020-07-28,nowcast,1.1,0.8,1.4,1,1.2,0.16
RN-Caicó,2020-07-29,nowcast,1.2,1,1.4,1.1,1.2,0.1
RN-Caicó,2020-07-30,nowcast,1.2,0.9,1.4,1.1,1.3,0.12
RN-Caicó,2020-07-31,nowcast,1.1,0.9,1.3,1.1,1.3,0.16
RN-Caicó,2020-08-01,nowcast,1.1,0.9,1.3,1,1.2,0.3
RN-Caicó,2020-08-02,nowcast,1.1,0.8,1.3,1,1.2,0.37
RN-Caicó,2020-08-03,nowcast,1,0.7,1.3,1,1.1,0.43
RN-Caicó,2020-08-04,nowcast,0.9,0.7,1.2,0.8,1,0.62
RN-Caicó,2020-08-05,nowcast,0.9,0.6,1.2,0.9,1.1,0.69
RN-Caicó,2020-08-06,nowcast,0.8,0.5,1.1,0.7,0.9,0.8
RN-Caicó,2020-08-07,forecast,0.9,0.5,1.2,0.7,1,0.71
RN-Caicó,2020-08-08,forecast,0.9,0.5,1.2,0.8,1,0.69
RN-Caicó,2020-08-09,forecast,0.9,0.5,1.3,0.7,1.1,0.68
RN-Caicó,2020-08-10,forecast,0.9,0.5,1.3,0.8,1.1,0.67
RN-Caicó,2020-08-11,forecast,0.9,0.4,1.3,0.8,1.1,0.68
RN-Caicó,2020-08-12,forecast,0.9,0.4,1.4,0.6,1,0.68
