region,date,type,median,lower_90,upper_90,lower_50,upper_50,prob_control
SE-Aquidabã,2020-08-02,nowcast,1,0.6,1.4,0.8,1.1,0.52
SE-Aquidabã,2020-08-03,nowcast,1,0.6,1.3,0.8,1.1,0.58
SE-Aquidabã,2020-08-04,nowcast,0.9,0.5,1.5,0.8,1.1,0.58
SE-Aquidabã,2020-08-05,nowcast,1,0.5,1.3,0.8,1.1,0.55
SE-Aquidabã,2020-08-06,forecast,1,0.5,1.4,0.8,1.2,0.55
SE-Aquidabã,2020-08-07,forecast,1,0.5,1.6,0.8,1.2,0.49
SE-Aquidabã,2020-08-08,forecast,1,0.4,1.6,0.7,1.2,0.52
SE-Aquidabã,2020-08-09,forecast,1,0.4,1.7,0.8,1.3,0.5
SE-Aquidabã,2020-08-10,forecast,1,0.3,1.6,0.8,1.2,0.51
SE-Aquidabã,2020-08-11,forecast,1,0.3,1.7,0.7,1.3,0.52
SE-Aquidabã,2020-08-12,forecast,1,0.3,1.8,0.7,1.3,0.5
SE-Aquidabã,2020-08-13,forecast,1,0.2,1.7,0.8,1.3,0.5
SE-Aquidabã,2020-08-14,forecast,1,0.2,1.9,0.7,1.3,0.49
SE-Aquidabã,2020-08-15,forecast,1,0,1.7,0.6,1.3,0.51
SE-Aquidabã,2020-08-16,forecast,1,0,1.6,0.7,1.3,0.52
SE-Aquidabã,2020-08-17,forecast,1,0.1,1.7,0.8,1.5,0.5
SE-Aquidabã,2020-08-18,forecast,1,0,1.6,0.7,1.3,0.52
SE-Aquidabã,2020-08-19,forecast,1,0,1.7,0.6,1.3,0.51
SE-Aracaju,2020-03-24,nowcast,1.2,1,1.5,1.1,1.3,0.05
SE-Aracaju,2020-03-25,nowcast,1.2,1,1.4,1.1,1.3,0.05
SE-Aracaju,2020-03-26,nowcast,1.2,1,1.5,1.1,1.3,0.05
SE-Aracaju,2020-03-27,nowcast,1.2,1,1.5,1.1,1.3,0.05
SE-Aracaju,2020-03-28,nowcast,1.2,1,1.4,1.1,1.3,0.03
SE-Aracaju,2020-03-29,nowcast,1.2,1,1.4,1.1,1.3,0.03
SE-Aracaju,2020-03-30,nowcast,1.2,1,1.4,1.1,1.3,0.02
SE-Aracaju,2020-03-31,nowcast,1.2,1,1.4,1.1,1.3,0.03
SE-Aracaju,2020-04-01,nowcast,1.2,1,1.4,1.1,1.3,0.03
SE-Aracaju,2020-04-02,nowcast,1.2,1,1.4,1.1,1.3,0.02
SE-Aracaju,2020-04-03,nowcast,1.2,1,1.4,1.1,1.3,0.05
SE-Aracaju,2020-04-04,nowcast,1.2,1,1.4,1.1,1.3,0.05
SE-Aracaju,2020-04-05,nowcast,1.2,1,1.4,1.1,1.3,0.04
SE-Aracaju,2020-04-06,nowcast,1.2,1,1.4,1.1,1.3,0.03
SE-Aracaju,2020-04-07,nowcast,1.2,1,1.4,1.2,1.3,0.05
SE-Aracaju,2020-04-08,nowcast,1.2,1,1.4,1.2,1.3,0.03
SE-Aracaju,2020-04-09,nowcast,1.2,1,1.4,1.1,1.3,0.03
SE-Aracaju,2020-04-10,nowcast,1.2,1,1.4,1.1,1.2,0.04
SE-Aracaju,2020-04-11,nowcast,1.2,1,1.3,1.1,1.2,0.02
SE-Aracaju,2020-04-12,nowcast,1.2,1,1.3,1.1,1.2,0.02
SE-Aracaju,2020-04-13,nowcast,1.2,1,1.4,1.1,1.2,0.03
SE-Aracaju,2020-04-14,nowcast,1.2,1.1,1.3,1.1,1.2,0.02
SE-Aracaju,2020-04-15,nowcast,1.2,1,1.4,1.1,1.2,0.01
SE-Aracaju,2020-04-16,nowcast,1.2,1.1,1.3,1.1,1.2,0.03
SE-Aracaju,2020-04-17,nowcast,1.2,1,1.3,1.1,1.2,0.03
SE-Aracaju,2020-04-18,nowcast,1.2,1,1.3,1.1,1.2,0.01
SE-Aracaju,2020-04-19,nowcast,1.2,1,1.3,1.1,1.2,0.04
SE-Aracaju,2020-04-20,nowcast,1.2,1,1.3,1.1,1.2,0.04
SE-Aracaju,2020-04-21,nowcast,1.2,1.1,1.3,1.1,1.2,0.02
SE-Aracaju,2020-04-22,nowcast,1.2,1,1.3,1.1,1.2,0.02
SE-Aracaju,2020-04-23,nowcast,1.1,1,1.3,1.1,1.2,0.02
SE-Aracaju,2020-04-24,nowcast,1.1,1,1.3,1.1,1.2,0.02
SE-Aracaju,2020-04-25,nowcast,1.1,1,1.3,1.1,1.2,0.02
SE-Aracaju,2020-04-26,nowcast,1.1,1,1.2,1.1,1.2,0.03
SE-Aracaju,2020-04-27,nowcast,1.1,1,1.2,1.1,1.2,0.02
SE-Aracaju,2020-04-28,nowcast,1.1,1,1.3,1.1,1.2,0.06
SE-Aracaju,2020-04-29,nowcast,1.1,1,1.2,1.1,1.2,0.02
SE-Aracaju,2020-04-30,nowcast,1.1,1,1.2,1.1,1.2,0.02
SE-Aracaju,2020-05-01,nowcast,1.1,1,1.2,1.1,1.1,0.05
SE-Aracaju,2020-05-02,nowcast,1.1,1,1.2,1.1,1.1,0.06
SE-Aracaju,2020-05-03,nowcast,1.1,1,1.2,1.1,1.1,0.06
SE-Aracaju,2020-05-04,nowcast,1.1,1,1.2,1.1,1.1,0.05
SE-Aracaju,2020-05-05,nowcast,1.1,1,1.2,1.1,1.1,0.05
SE-Aracaju,2020-05-06,nowcast,1.1,1,1.2,1.1,1.1,0.05
SE-Aracaju,2020-05-07,nowcast,1.1,1,1.2,1.1,1.1,0.06
SE-Aracaju,2020-05-08,nowcast,1.1,1,1.2,1.1,1.1,0.05
SE-Aracaju,2020-05-09,nowcast,1.1,1,1.2,1,1.1,0.05
SE-Aracaju,2020-05-10,nowcast,1.1,1,1.2,1.1,1.1,0.05
SE-Aracaju,2020-05-11,nowcast,1.1,1,1.2,1.1,1.1,0.05
SE-Aracaju,2020-05-12,nowcast,1.1,1,1.2,1.1,1.1,0.04
SE-Aracaju,2020-05-13,nowcast,1.1,1,1.2,1.1,1.1,0.04
SE-Aracaju,2020-05-14,nowcast,1.1,1,1.2,1.1,1.1,0.04
SE-Aracaju,2020-05-15,nowcast,1.1,1,1.2,1,1.1,0.05
SE-Aracaju,2020-05-16,nowcast,1.1,1,1.2,1.1,1.1,0.06
SE-Aracaju,2020-05-17,nowcast,1.1,1,1.2,1.1,1.1,0.04
SE-Aracaju,2020-05-18,nowcast,1.1,1,1.2,1.1,1.1,0.03
SE-Aracaju,2020-05-19,nowcast,1.1,1,1.2,1.1,1.1,0.02
SE-Aracaju,2020-05-20,nowcast,1.1,1,1.2,1.1,1.1,0.02
SE-Aracaju,2020-05-21,nowcast,1.1,1,1.2,1.1,1.1,0.04
SE-Aracaju,2020-05-22,nowcast,1.1,1,1.2,1.1,1.1,0.03
SE-Aracaju,2020-05-23,nowcast,1.1,1,1.2,1.1,1.1,0.02
SE-Aracaju,2020-05-24,nowcast,1.1,1,1.2,1.1,1.1,0.04
SE-Aracaju,2020-05-25,nowcast,1.1,1,1.2,1,1.1,0.02
SE-Aracaju,2020-05-26,nowcast,1.1,1,1.2,1.1,1.1,0.04
SE-Aracaju,2020-05-27,nowcast,1.1,1,1.2,1.1,1.1,0.05
SE-Aracaju,2020-05-28,nowcast,1.1,1,1.2,1.1,1.1,0.02
SE-Aracaju,2020-05-29,nowcast,1.1,1,1.2,1.1,1.1,0.03
SE-Aracaju,2020-05-30,nowcast,1.1,1,1.2,1.1,1.1,0.07
SE-Aracaju,2020-05-31,nowcast,1.1,1,1.2,1.1,1.1,0.05
SE-Aracaju,2020-06-01,nowcast,1.1,1,1.1,1,1.1,0.03
SE-Aracaju,2020-06-02,nowcast,1.1,1,1.1,1,1.1,0.07
SE-Aracaju,2020-06-03,nowcast,1.1,1,1.1,1,1.1,0.06
SE-Aracaju,2020-06-04,nowcast,1.1,1,1.1,1,1.1,0.11
SE-Aracaju,2020-06-05,nowcast,1,1,1.1,1,1.1,0.14
SE-Aracaju,2020-06-06,nowcast,1,1,1.1,1,1.1,0.24
SE-Aracaju,2020-06-07,nowcast,1,1,1.1,1,1.1,0.21
SE-Aracaju,2020-06-08,nowcast,1,0.9,1.1,1,1,0.3
SE-Aracaju,2020-06-09,nowcast,1,0.9,1.1,1,1,0.4
SE-Aracaju,2020-06-10,nowcast,1,0.9,1.1,1,1,0.44
SE-Aracaju,2020-06-11,nowcast,1,0.9,1.1,1,1,0.51
SE-Aracaju,2020-06-12,nowcast,1,0.9,1,1,1,0.57
SE-Aracaju,2020-06-13,nowcast,1,0.9,1,1,1,0.67
SE-Aracaju,2020-06-14,nowcast,1,0.9,1,1,1,0.69
SE-Aracaju,2020-06-15,nowcast,1,0.9,1.1,1,1,0.62
SE-Aracaju,2020-06-16,nowcast,1,0.9,1.1,1,1,0.59
SE-Aracaju,2020-06-17,nowcast,1,0.9,1.1,1,1,0.57
SE-Aracaju,2020-06-18,nowcast,1,0.9,1.1,1,1,0.51
SE-Aracaju,2020-06-19,nowcast,1,0.9,1.1,1,1,0.48
SE-Aracaju,2020-06-20,nowcast,1,0.9,1.1,1,1,0.48
SE-Aracaju,2020-06-21,nowcast,1,0.9,1.1,1,1,0.45
SE-Aracaju,2020-06-22,nowcast,1,0.9,1.1,1,1,0.49
SE-Aracaju,2020-06-23,nowcast,1,0.9,1.1,1,1,0.5
SE-Aracaju,2020-06-24,nowcast,1,0.9,1.1,1,1,0.55
SE-Aracaju,2020-06-25,nowcast,1,0.9,1,1,1,0.64
SE-Aracaju,2020-06-26,nowcast,1,0.9,1,1,1,0.68
SE-Aracaju,2020-06-27,nowcast,1,0.9,1,1,1,0.73
SE-Aracaju,2020-06-28,nowcast,1,0.9,1,1,1,0.67
SE-Aracaju,2020-06-29,nowcast,1,0.9,1,1,1,0.7
SE-Aracaju,2020-06-30,nowcast,1,0.9,1,0.9,1,0.74
SE-Aracaju,2020-07-01,nowcast,1,0.9,1,1,1,0.79
SE-Aracaju,2020-07-02,nowcast,1,0.9,1,0.9,1,0.76
SE-Aracaju,2020-07-03,nowcast,1,0.9,1,0.9,1,0.83
SE-Aracaju,2020-07-04,nowcast,1,0.9,1,0.9,1,0.86
SE-Aracaju,2020-07-05,nowcast,1,0.9,1,0.9,1,0.84
SE-Aracaju,2020-07-06,nowcast,1,0.9,1,0.9,1,0.87
SE-Aracaju,2020-07-07,nowcast,1,0.9,1,0.9,1,0.89
SE-Aracaju,2020-07-08,nowcast,0.9,0.9,1,0.9,1,0.92
SE-Aracaju,2020-07-09,nowcast,0.9,0.9,1,0.9,1,0.93
SE-Aracaju,2020-07-10,nowcast,0.9,0.8,1,0.9,1,0.98
SE-Aracaju,2020-07-11,nowcast,0.9,0.8,1,0.9,1,0.97
SE-Aracaju,2020-07-12,nowcast,0.9,0.9,1,0.9,0.9,0.98
SE-Aracaju,2020-07-13,nowcast,0.9,0.8,1,0.9,0.9,0.97
SE-Aracaju,2020-07-14,nowcast,0.9,0.8,1,0.9,0.9,0.98
SE-Aracaju,2020-07-15,nowcast,0.9,0.8,1,0.9,0.9,0.98
SE-Aracaju,2020-07-16,nowcast,0.9,0.8,1,0.9,0.9,0.99
SE-Aracaju,2020-07-17,nowcast,0.9,0.8,1,0.9,0.9,0.99
SE-Aracaju,2020-07-18,nowcast,0.9,0.8,0.9,0.9,0.9,1
SE-Aracaju,2020-07-19,nowcast,0.9,0.8,0.9,0.9,0.9,1
SE-Aracaju,2020-07-20,nowcast,0.9,0.8,0.9,0.8,0.9,1
SE-Aracaju,2020-07-21,nowcast,0.9,0.8,0.9,0.8,0.9,0.98
SE-Aracaju,2020-07-22,nowcast,0.9,0.8,1,0.9,0.9,0.99
SE-Aracaju,2020-07-23,nowcast,0.9,0.8,1,0.8,0.9,1
SE-Aracaju,2020-07-24,nowcast,0.9,0.8,0.9,0.8,0.9,1
SE-Aracaju,2020-07-25,nowcast,0.8,0.7,0.9,0.8,0.9,1
SE-Aracaju,2020-07-26,nowcast,0.8,0.7,0.9,0.8,0.9,1
SE-Aracaju,2020-07-27,nowcast,0.8,0.7,0.9,0.8,0.9,1
SE-Aracaju,2020-07-28,nowcast,0.8,0.7,0.9,0.8,0.8,1
SE-Aracaju,2020-07-29,nowcast,0.8,0.7,0.9,0.8,0.9,0.98
SE-Aracaju,2020-07-30,nowcast,0.8,0.7,0.9,0.7,0.8,1
SE-Aracaju,2020-07-31,nowcast,0.8,0.7,0.9,0.8,0.9,0.99
SE-Aracaju,2020-08-01,nowcast,0.8,0.7,1,0.8,0.9,0.99
SE-Aracaju,2020-08-02,nowcast,0.8,0.7,1,0.7,0.8,0.97
SE-Aracaju,2020-08-03,nowcast,0.8,0.7,1,0.8,0.9,0.96
SE-Aracaju,2020-08-04,nowcast,0.8,0.7,1,0.8,0.9,0.98
SE-Aracaju,2020-08-05,nowcast,0.8,0.7,1,0.8,0.9,0.94
SE-Aracaju,2020-08-06,nowcast,0.8,0.7,1,0.8,0.9,0.96
SE-Aracaju,2020-08-07,nowcast,0.8,0.7,1,0.8,0.9,0.99
SE-Aracaju,2020-08-08,nowcast,0.8,0.6,1,0.7,0.9,0.98
SE-Aracaju,2020-08-09,nowcast,0.8,0.6,0.9,0.7,0.8,0.99
SE-Aracaju,2020-08-10,nowcast,0.7,0.5,0.9,0.6,0.8,1
SE-Aracaju,2020-08-11,forecast,0.7,0.5,0.9,0.7,0.8,0.99
SE-Aracaju,2020-08-12,forecast,0.7,0.5,1,0.7,0.9,0.99
SE-Aracaju,2020-08-13,forecast,0.7,0.5,1,0.6,0.8,1
SE-Aracaju,2020-08-14,forecast,0.7,0.5,0.9,0.7,0.9,0.99
SE-Aracaju,2020-08-15,forecast,0.7,0.4,1,0.6,0.8,0.98
SE-Aracaju,2020-08-16,forecast,0.7,0.4,1,0.7,0.9,0.98
SE-Aracaju,2020-08-17,forecast,0.7,0.4,1,0.7,0.9,0.95
SE-Aracaju,2020-08-18,forecast,0.7,0.4,1,0.6,0.9,0.97
SE-Aracaju,2020-08-19,forecast,0.7,0.4,1,0.6,0.9,0.95
SE-Aracaju,2020-08-20,forecast,0.7,0.4,1,0.7,0.9,0.95
SE-Aracaju,2020-08-21,forecast,0.7,0.4,1,0.6,0.9,0.97
SE-Aracaju,2020-08-22,forecast,0.7,0.3,1,0.6,0.9,0.95
SE-Aracaju,2020-08-23,forecast,0.7,0.3,1,0.7,0.9,0.95
SE-Aracaju,2020-08-24,forecast,0.7,0.3,1,0.6,0.9,0.94
SE-Areia Branca,2020-05-15,nowcast,1.1,0.5,1.8,0.9,1.3,0.34
SE-Areia Branca,2020-05-16,nowcast,1.1,0.5,1.7,0.8,1.2,0.36
SE-Areia Branca,2020-05-17,nowcast,1.1,0.5,1.7,0.8,1.2,0.41
SE-Areia Branca,2020-05-18,nowcast,1.1,0.5,1.9,0.8,1.3,0.35
SE-Areia Branca,2020-05-19,nowcast,1.1,0.6,1.8,0.9,1.3,0.38
SE-Areia Branca,2020-05-20,nowcast,1.1,0.6,1.7,0.9,1.3,0.34
SE-Areia Branca,2020-05-21,nowcast,1.1,0.6,1.7,0.8,1.3,0.4
SE-Areia Branca,2020-05-22,nowcast,1.1,0.7,1.8,0.8,1.3,0.38
SE-Areia Branca,2020-05-23,nowcast,1.1,0.6,1.7,0.8,1.2,0.35
SE-Areia Branca,2020-05-24,nowcast,1.1,0.6,1.8,0.9,1.3,0.36
SE-Areia Branca,2020-05-25,nowcast,1.1,0.4,1.6,0.8,1.3,0.39
SE-Areia Branca,2020-05-26,nowcast,1.1,0.6,1.7,0.9,1.2,0.35
SE-Areia Branca,2020-05-27,nowcast,1,0.6,1.6,0.9,1.2,0.41
SE-Areia Branca,2020-05-28,nowcast,1.1,0.6,1.7,0.8,1.2,0.38
SE-Areia Branca,2020-05-29,nowcast,1.1,0.6,1.8,0.9,1.3,0.31
SE-Areia Branca,2020-05-30,nowcast,1.1,0.7,1.7,1,1.3,0.28
SE-Areia Branca,2020-05-31,nowcast,1.1,0.7,1.7,0.9,1.3,0.29
SE-Areia Branca,2020-06-01,nowcast,1.1,0.6,1.6,0.9,1.3,0.33
SE-Areia Branca,2020-06-02,nowcast,1.1,0.6,1.6,0.9,1.3,0.31
SE-Areia Branca,2020-06-03,nowcast,1.1,0.7,1.6,0.9,1.2,0.29
SE-Areia Branca,2020-06-04,nowcast,1.1,0.6,1.6,0.9,1.3,0.33
SE-Areia Branca,2020-06-05,nowcast,1.2,0.7,1.7,1,1.3,0.26
SE-Areia Branca,2020-06-06,nowcast,1.1,0.6,1.6,1,1.3,0.28
SE-Areia Branca,2020-06-07,nowcast,1.2,0.7,1.6,1,1.3,0.25
SE-Areia Branca,2020-06-08,nowcast,1.1,0.7,1.6,0.9,1.3,0.32
SE-Areia Branca,2020-06-09,nowcast,1.2,0.7,1.7,1,1.4,0.25
SE-Areia Branca,2020-06-10,nowcast,1.1,0.7,1.5,1,1.3,0.27
SE-Areia Branca,2020-06-11,nowcast,1.1,0.7,1.5,1,1.3,0.29
SE-Areia Branca,2020-06-12,nowcast,1.1,0.7,1.6,0.9,1.3,0.3
SE-Areia Branca,2020-06-13,nowcast,1.1,0.6,1.6,0.9,1.2,0.3
SE-Areia Branca,2020-06-14,nowcast,1.1,0.7,1.6,0.9,1.2,0.32
SE-Areia Branca,2020-06-15,nowcast,1.1,0.6,1.6,0.9,1.2,0.35
SE-Areia Branca,2020-06-16,nowcast,1.1,0.7,1.6,0.9,1.2,0.34
SE-Areia Branca,2020-06-17,nowcast,1.1,0.7,1.6,1,1.3,0.28
SE-Areia Branca,2020-06-18,nowcast,1.1,0.7,1.6,0.9,1.2,0.32
SE-Areia Branca,2020-06-19,nowcast,1.1,0.7,1.5,0.9,1.2,0.33
SE-Areia Branca,2020-06-20,nowcast,1.1,0.7,1.6,0.9,1.2,0.35
SE-Areia Branca,2020-06-21,nowcast,1.1,0.7,1.5,0.9,1.2,0.39
SE-Areia Branca,2020-06-22,nowcast,1.1,0.7,1.5,0.9,1.2,0.4
SE-Areia Branca,2020-06-23,nowcast,1.1,0.7,1.5,0.9,1.2,0.39
SE-Areia Branca,2020-06-24,nowcast,1,0.7,1.5,0.8,1.1,0.44
SE-Areia Branca,2020-06-25,nowcast,1,0.6,1.5,0.9,1.2,0.4
SE-Areia Branca,2020-06-26,nowcast,1.1,0.7,1.5,0.9,1.2,0.41
SE-Areia Branca,2020-06-27,nowcast,1.1,0.7,1.4,0.9,1.2,0.38
SE-Areia Branca,2020-06-28,nowcast,1.1,0.7,1.5,0.9,1.2,0.36
SE-Areia Branca,2020-06-29,nowcast,1,0.6,1.3,0.9,1.2,0.48
SE-Areia Branca,2020-06-30,nowcast,1,0.7,1.4,0.9,1.2,0.43
SE-Areia Branca,2020-07-01,nowcast,1,0.7,1.4,0.8,1.1,0.51
SE-Areia Branca,2020-07-02,nowcast,1,0.7,1.3,0.9,1.1,0.47
SE-Areia Branca,2020-07-03,nowcast,1,0.7,1.3,0.9,1.2,0.55
SE-Areia Branca,2020-07-04,nowcast,1,0.6,1.3,0.8,1.1,0.51
SE-Areia Branca,2020-07-05,nowcast,1,0.6,1.4,0.9,1.1,0.5
SE-Areia Branca,2020-07-06,nowcast,1,0.7,1.4,0.9,1.1,0.49
SE-Areia Branca,2020-07-07,nowcast,1,0.6,1.3,0.9,1.2,0.5
SE-Areia Branca,2020-07-08,nowcast,1,0.6,1.4,0.8,1.1,0.58
SE-Areia Branca,2020-07-09,nowcast,1,0.6,1.4,0.9,1.2,0.48
SE-Areia Branca,2020-07-10,nowcast,1,0.6,1.4,0.8,1.1,0.53
SE-Areia Branca,2020-07-11,nowcast,1,0.6,1.2,0.9,1.1,0.55
SE-Areia Branca,2020-07-12,nowcast,1,0.6,1.4,0.8,1.1,0.58
SE-Areia Branca,2020-07-13,nowcast,0.9,0.6,1.3,0.8,1,0.6
SE-Areia Branca,2020-07-14,nowcast,1,0.7,1.3,0.8,1.1,0.55
SE-Areia Branca,2020-07-15,nowcast,0.9,0.6,1.2,0.8,1,0.65
SE-Areia Branca,2020-07-16,nowcast,0.9,0.6,1.3,0.7,1,0.66
SE-Areia Branca,2020-07-17,nowcast,0.9,0.6,1.3,0.8,1.1,0.61
SE-Areia Branca,2020-07-18,nowcast,0.9,0.6,1.3,0.7,1,0.63
SE-Areia Branca,2020-07-19,nowcast,0.9,0.5,1.3,0.8,1.1,0.65
SE-Areia Branca,2020-07-20,nowcast,0.9,0.5,1.3,0.7,1,0.68
SE-Areia Branca,2020-07-21,nowcast,0.9,0.5,1.3,0.7,1,0.67
