region,date,median,lower_90,upper_90,lower_50,upper_50,confidence
PI-Água Branca,2020-05-07,3,0,5,1,3,1
PI-Água Branca,2020-05-08,3,0,5,1,3,1
PI-Água Branca,2020-05-09,3,0,5,1,3,1
PI-Água Branca,2020-05-10,3,1,6,1,3,1
PI-Água Branca,2020-05-11,4,0,6,2,4,1
PI-Água Branca,2020-05-12,4,1,7,2,4,1
PI-Água Branca,2020-05-13,4,1,7,1,4,1
PI-Água Branca,2020-05-14,5,1,7,3,5,1
PI-Água Branca,2020-05-15,5,2,8,3,5,1
PI-Água Branca,2020-05-16,5,2,8,3,5,1
PI-Água Branca,2020-05-17,4,1,7,3,5,1
PI-Água Branca,2020-05-18,4,1,7,3,5,1
PI-Água Branca,2020-05-19,4,1,7,2,4,1
PI-Água Branca,2020-05-20,4,0,6,2,4,1
PI-Água Branca,2020-05-21,4,1,6,2,4,1
PI-Água Branca,2020-05-22,3,0,6,2,4,1
PI-Água Branca,2020-05-23,3,0,5,1,3,1
PI-Água Branca,2020-05-24,3,0,5,1,3,1
PI-Água Branca,2020-05-25,3,1,5,2,3,1
PI-Água Branca,2020-05-26,3,0,5,1,3,1
PI-Água Branca,2020-05-27,2,0,5,0,2,1
PI-Água Branca,2020-05-28,3,0,5,1,3,1
PI-Água Branca,2020-05-29,2,0,5,0,2,1
PI-Água Branca,2020-05-30,2,0,5,0,2,1
PI-Água Branca,2020-05-31,2,0,5,0,2,1
PI-Água Branca,2020-06-01,3,0,5,1,3,1
PI-Água Branca,2020-06-02,3,0,5,1,3,1
PI-Água Branca,2020-06-03,3,0,5,1,3,1
PI-Água Branca,2020-06-04,3,1,6,1,3,1
PI-Água Branca,2020-06-05,3,1,6,1,3,1
PI-Água Branca,2020-06-06,4,1,7,2,4,1
PI-Água Branca,2020-06-07,4,1,7,3,5,1
PI-Água Branca,2020-06-08,5,1,8,3,5,1
PI-Água Branca,2020-06-09,5,1,8,4,6,1
PI-Água Branca,2020-06-10,6,2,9,3,6,1
PI-Água Branca,2020-06-11,7,3,10,4,7,1
PI-Água Branca,2020-06-12,7,2,10,4,7,1
PI-Água Branca,2020-06-13,7,3,10,4,7,1
PI-Água Branca,2020-06-14,7,2,10,4,7,1
PI-Água Branca,2020-06-15,7,3,11,5,8,1
PI-Água Branca,2020-06-16,8,2,11,5,8,1
PI-Água Branca,2020-06-17,7,3,11,5,8,1
PI-Água Branca,2020-06-18,7,3,11,5,8,1
PI-Água Branca,2020-06-19,7,3,11,5,8,1
PI-Água Branca,2020-06-20,7,3,11,5,8,1
PI-Água Branca,2020-06-21,7,3,11,5,8,1
PI-Água Branca,2020-06-22,8,3,12,6,9,1
PI-Água Branca,2020-06-23,8,4,13,4,8,1
PI-Água Branca,2020-06-24,9,4,13,5,9,1
PI-Água Branca,2020-06-25,9,5,14,6,10,1
PI-Água Branca,2020-06-26,9,4,13,8,11,1
PI-Água Branca,2020-06-27,10,5,14,6,10,1
PI-Água Branca,2020-06-28,10,5,14,8,11,1
PI-Água Branca,2020-06-29,10,5,15,6,10,1
PI-Água Branca,2020-06-30,10,5,15,7,11,1
PI-Água Branca,2020-07-01,10,6,16,7,11,1
PI-Água Branca,2020-07-02,11,5,15,7,11,1
PI-Água Branca,2020-07-03,11,5,16,8,12,1
PI-Água Branca,2020-07-04,11,6,16,8,12,1
PI-Água Branca,2020-07-05,11,6,16,8,12,1
PI-Água Branca,2020-07-06,11,6,16,8,12,1
PI-Água Branca,2020-07-07,11,6,16,8,12,1
PI-Água Branca,2020-07-08,11,5,15,8,12,1
PI-Água Branca,2020-07-09,11,5,15,7,11,1
PI-Água Branca,2020-07-10,11,5,15,7,11,1
PI-Água Branca,2020-07-11,10,5,15,7,11,1
PI-Água Branca,2020-07-12,11,5,15,7,11,1
PI-Água Branca,2020-07-13,11,6,16,7,11,0.99
PI-Água Branca,2020-07-14,11,5,16,8,12,0.99
PI-Água Branca,2020-07-15,12,5,16,9,13,0.99
PI-Água Branca,2020-07-16,12,6,17,9,13,0.99
PI-Água Branca,2020-07-17,12,6,17,9,13,0.99
PI-Água Branca,2020-07-18,12,7,17,9,13,0.98
PI-Água Branca,2020-07-19,11,5,16,8,12,0.98
PI-Água Branca,2020-07-20,11,5,15,8,12,0.97
PI-Água Branca,2020-07-21,11,5,15,8,12,0.96
PI-Água Branca,2020-07-22,11,5,16,8,12,0.95
PI-Água Branca,2020-07-23,12,6,17,7,12,0.93
PI-Água Branca,2020-07-24,13,6,18,8,13,0.91
PI-Água Branca,2020-07-25,13,6,19,9,14,0.89
PI-Água Branca,2020-07-26,14.5,7,21,11,16,0.86
PI-Água Branca,2020-07-27,15,7,23,10,16,0.82
PI-Água Branca,2020-07-28,17,8,26,10,17,0.77
PI-Água Branca,2020-07-29,17,9,29,10,18,0.7
PI-Altos,2020-03-12,1,1,1,1,1,1
PI-Altos,2020-03-13,0,0,0,0,0,1
PI-Altos,2020-03-14,0.5,0,1,0,1,1
PI-Altos,2020-03-15,1,0,1,1,1,1
PI-Altos,2020-03-16,0,0,1,0,0,1
PI-Altos,2020-03-17,0,0,0,0,0,1
PI-Altos,2020-03-18,0,0,1,0,0,1
PI-Altos,2020-03-19,0,0,1,0,0,1
PI-Altos,2020-03-20,0,0,1,0,0,1
PI-Altos,2020-03-21,0,0,1,0,0,1
PI-Altos,2020-03-22,0,0,1,0,0,1
PI-Altos,2020-03-23,0,0,1,0,0,1
PI-Altos,2020-03-24,0,0,1,0,0,1
PI-Altos,2020-03-25,0,0,1,0,0,1
PI-Altos,2020-03-26,0,0,1,0,0,1
PI-Altos,2020-03-27,0,0,1,0,0,1
PI-Altos,2020-03-28,0,0,1,0,0,1
PI-Altos,2020-03-29,0,0,1,0,0,1
PI-Altos,2020-03-30,0,0,1,0,0,1
PI-Altos,2020-03-31,0,0,1,0,0,1
PI-Altos,2020-04-01,0,0,1,0,0,1
PI-Altos,2020-04-02,0,0,1,0,0,1
PI-Altos,2020-04-03,0,0,1,0,0,1
PI-Altos,2020-04-04,0,0,1,0,0,1
PI-Altos,2020-04-05,0,0,1,0,0,1
PI-Altos,2020-04-06,0,0,1,0,0,1
PI-Altos,2020-04-07,0,0,1,0,0,1
PI-Altos,2020-04-08,0,0,1,0,0,1
PI-Altos,2020-04-09,0,0,1,0,0,1
PI-Altos,2020-04-10,0,0,1,0,0,1
PI-Altos,2020-04-11,0,0,1,0,0,1
PI-Altos,2020-04-12,0,0,1,0,0,1
PI-Altos,2020-04-13,0,0,1,0,0,1
PI-Altos,2020-04-14,0,0,1,0,0,1
PI-Altos,2020-04-15,0,0,1,0,0,1
PI-Altos,2020-04-16,0,0,1,0,0,1
PI-Altos,2020-04-17,0,0,1,0,0,1
PI-Altos,2020-04-18,0,0,2,0,0,1
PI-Altos,2020-04-19,0,0,2,0,0,1
PI-Altos,2020-04-20,1,0,2,0,1,1
PI-Altos,2020-04-21,1,0,2,0,1,1
PI-Altos,2020-04-22,1,0,2,0,1,1
PI-Altos,2020-04-23,1,0,2,0,1,1
PI-Altos,2020-04-24,1,0,3,0,1,1
PI-Altos,2020-04-25,1,0,3,0,1,1
PI-Altos,2020-04-26,1,0,3,0,1,1
PI-Altos,2020-04-27,1,0,2,0,1,1
PI-Altos,2020-04-28,1,0,3,0,1,1
PI-Altos,2020-04-29,1,0,2,0,1,1
PI-Altos,2020-04-30,1,0,2,0,1,1
PI-Altos,2020-05-01,1,0,2,0,1,1
PI-Altos,2020-05-02,1,0,2,0,1,1
PI-Altos,2020-05-03,1,0,3,0,1,1
PI-Altos,2020-05-04,1,0,3,0,1,1
PI-Altos,2020-05-05,1,0,3,0,1,1
PI-Altos,2020-05-06,1,0,3,0,1,1
PI-Altos,2020-05-07,1,0,3,0,1,1
PI-Altos,2020-05-08,2,0,3,1,2,1
PI-Altos,2020-05-09,2,0,4,1,2,1
PI-Altos,2020-05-10,2,0,4,1,2,1
PI-Altos,2020-05-11,2,0,4,1,2,1
PI-Altos,2020-05-12,2,0,4,0,2,1
PI-Altos,2020-05-13,2,0,4,1,2,1
PI-Altos,2020-05-14,2,0,5,0,2,1
PI-Altos,2020-05-15,3,0,5,1,3,1
PI-Altos,2020-05-16,3,1,6,1,3,1
PI-Altos,2020-05-17,3,1,6,1,3,1
PI-Altos,2020-05-18,4,0,6,2,4,1
PI-Altos,2020-05-19,4,1,7,3,5,1
PI-Altos,2020-05-20,5,2,8,3,5,1
PI-Altos,2020-05-21,5,1,8,2,5,1
PI-Altos,2020-05-22,5,2,9,4,6,1
PI-Altos,2020-05-23,6,2,9,3,6,1
PI-Altos,2020-05-24,6,2,9,3,6,1
PI-Altos,2020-05-25,6,3,10,4,7,1
PI-Altos,2020-05-26,7,2,10,4,7,1
PI-Altos,2020-05-27,7,3,11,5,8,1
PI-Altos,2020-05-28,8,4,12,5,8,1
PI-Altos,2020-05-29,8,3,12,6,9,1
PI-Altos,2020-05-30,9,4,13,5,9,1
PI-Altos,2020-05-31,9,4,13,7,10,1
PI-Altos,2020-06-01,9,5,14,6,10,1
PI-Altos,2020-06-02,10,5,14,6,10,1
PI-Altos,2020-06-03,10,4,14,7,11,1
PI-Altos,2020-06-04,11,5,15,7,11,1
PI-Altos,2020-06-05,12,5,16,8,12,1
PI-Altos,2020-06-06,12,7,17,9,13,1
PI-Altos,2020-06-07,13,7,18,9,13,1
PI-Altos,2020-06-08,13,7,18,10,14,1
PI-Altos,2020-06-09,14,8,19,11,15,1
PI-Altos,2020-06-10,14,7,19,12,16,1
PI-Altos,2020-06-11,14,8,20,10,15,1
PI-Altos,2020-06-12,14,8,19,11,15,1
PI-Altos,2020-06-13,14,7,19,12,16,1
PI-Altos,2020-06-14,13,8,19,11,15,1
PI-Altos,2020-06-15,13,8,18,10,14,1
PI-Altos,2020-06-16,13,6,17,9,13,1
PI-Altos,2020-06-17,13,7,18,10,14,1
PI-Altos,2020-06-18,13,7,18,10,14,1
PI-Altos,2020-06-19,13,7,18,10,14,1
PI-Altos,2020-06-20,13,7,18,10,14,1
PI-Altos,2020-06-21,14,7,19,11,15,1
PI-Altos,2020-06-22,14,8,20,11,15,1
PI-Altos,2020-06-23,15,8,20,12,16,1
PI-Altos,2020-06-24,15,9,21,13,17,1
PI-Altos,2020-06-25,16,9,22,12,17,1
PI-Altos,2020-06-26,16,9,22,12,17,1
PI-Altos,2020-06-27,17,10,22,13,18,1
PI-Altos,2020-06-28,16,10,22,12,17,1
PI-Altos,2020-06-29,16,10,22,12,17,1
PI-Altos,2020-06-30,16,9,22,12,17,1
PI-Altos,2020-07-01,16,10,22,12,17,1
PI-Altos,2020-07-02,16,10,22,12,17,1
PI-Altos,2020-07-03,16,10,23,12,17,1
PI-Altos,2020-07-04,16,9,21,14,18,1
PI-Altos,2020-07-05,16,9,21,13,17,1
PI-Altos,2020-07-06,16,9,21,11,16,1
PI-Altos,2020-07-07,16,9,22,12,17,1
PI-Altos,2020-07-08,16,11,23,14,18,1
PI-Altos,2020-07-09,16,9,22,12,17,1
PI-Altos,2020-07-10,17,9,22,13,18,1
PI-Altos,2020-07-11,17,10,23,13,18,1
PI-Altos,2020-07-12,17,11,23,13,18,0.99
PI-Altos,2020-07-13,18,10,23,13,18,0.99
PI-Altos,2020-07-14,18,11,24,13,19,0.99
PI-Altos,2020-07-15,18,11,24,14,19,0.99
PI-Altos,2020-07-16,19,11,25,16,21,0.98
PI-Altos,2020-07-17,19.5,11,25,17,22,0.98
PI-Altos,2020-07-18,20,12,26,16,21,0.97
PI-Altos,2020-07-19,19,12,26,15,20,0.97
PI-Altos,2020-07-20,20,12,26,16,21,0.96
PI-Altos,2020-07-21,21,13,28,18,23,0.95
PI-Altos,2020-07-22,21,13,28,16,22,0.93
PI-Altos,2020-07-23,21,14,29,16,22,0.91
PI-Altos,2020-07-24,21,13,28,17,23,0.89
PI-Altos,2020-07-25,21,13,29,18,24,0.86
PI-Altos,2020-07-26,21,13,29,17,23,0.82
PI-Altos,2020-07-27,20,12,30,15,22,0.76
PI-Baixa Grande do Ribeiro,2020-03-31,1,1,1,1,1,1
PI-Baixa Grande do Ribeiro,2020-04-01,1,0,1,1,1,1
PI-Baixa Grande do Ribeiro,2020-04-02,0,0,0,0,0,1
PI-Baixa Grande do Ribeiro,2020-04-03,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-04-04,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-04-05,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-04-06,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-04-07,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-04-08,0,0,0,0,0,1
PI-Baixa Grande do Ribeiro,2020-04-09,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-04-10,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-04-11,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-04-12,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-04-13,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-04-14,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-04-15,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-04-16,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-04-17,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-04-18,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-04-19,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-04-20,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-04-21,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-04-22,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-04-23,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-04-24,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-04-25,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-04-26,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-04-27,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-04-28,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-04-29,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-04-30,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-05-01,0,0,2,0,0,1
PI-Baixa Grande do Ribeiro,2020-05-02,0,0,2,0,0,1
PI-Baixa Grande do Ribeiro,2020-05-03,0,0,2,0,0,1
PI-Baixa Grande do Ribeiro,2020-05-04,0,0,2,0,0,1
PI-Baixa Grande do Ribeiro,2020-05-05,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-05-06,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-05-07,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-05-08,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-05-09,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-05-10,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-05-11,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-05-12,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-05-13,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-05-14,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-05-15,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-05-16,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-05-17,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-05-18,0,0,1,0,0,1
PI-Baixa Grande do Ribeiro,2020-05-19,0,0,2,0,0,1
PI-Baixa Grande do Ribeiro,2020-05-20,1,0,2,0,1,1
PI-Baixa Grande do Ribeiro,2020-05-21,1,0,2,0,1,1
PI-Baixa Grande do Ribeiro,2020-05-22,1,0,2,0,1,1
PI-Baixa Grande do Ribeiro,2020-05-23,1,0,3,0,1,1
PI-Baixa Grande do Ribeiro,2020-05-24,1,0,2,0,1,1
PI-Baixa Grande do Ribeiro,2020-05-25,1,0,3,0,1,1
PI-Baixa Grande do Ribeiro,2020-05-26,1,0,3,0,1,1
PI-Baixa Grande do Ribeiro,2020-05-27,1,0,3,0,1,1
PI-Baixa Grande do Ribeiro,2020-05-28,1,0,3,0,1,1
PI-Baixa Grande do Ribeiro,2020-05-29,1,0,3,0,1,1
PI-Baixa Grande do Ribeiro,2020-05-30,1,0,2,0,1,1
PI-Baixa Grande do Ribeiro,2020-05-31,1,0,2,0,1,1
PI-Baixa Grande do Ribeiro,2020-06-01,1,0,2,0,1,1
PI-Baixa Grande do Ribeiro,2020-06-02,1,0,3,0,1,1
PI-Baixa Grande do Ribeiro,2020-06-03,1,0,3,0,1,1
PI-Baixa Grande do Ribeiro,2020-06-04,1,0,3,0,1,1
PI-Baixa Grande do Ribeiro,2020-06-05,2,0,3,1,2,1
PI-Baixa Grande do Ribeiro,2020-06-06,2,0,4,1,2,1
PI-Baixa Grande do Ribeiro,2020-06-07,2,0,4,1,2,1
PI-Baixa Grande do Ribeiro,2020-06-08,2,0,4,1,2,1
PI-Baixa Grande do Ribeiro,2020-06-09,2,0,4,1,2,1
PI-Baixa Grande do Ribeiro,2020-06-10,2,0,4,1,2,1
PI-Baixa Grande do Ribeiro,2020-06-11,2,0,4,1,2,1
PI-Baixa Grande do Ribeiro,2020-06-12,2,0,4,1,2,1
PI-Baixa Grande do Ribeiro,2020-06-13,2,0,4,0,2,1
PI-Baixa Grande do Ribeiro,2020-06-14,2,0,4,0,2,1
PI-Baixa Grande do Ribeiro,2020-06-15,2,0,4,0,2,1
PI-Baixa Grande do Ribeiro,2020-06-16,3,0,5,1,3,1
PI-Baixa Grande do Ribeiro,2020-06-17,3,0,5,1,3,1
PI-Baixa Grande do Ribeiro,2020-06-18,3,1,6,1,3,1
PI-Baixa Grande do Ribeiro,2020-06-19,3,1,6,2,4,1
PI-Baixa Grande do Ribeiro,2020-06-20,4,0,6,2,4,1
PI-Baixa Grande do Ribeiro,2020-06-21,4,1,7,2,4,1
PI-Baixa Grande do Ribeiro,2020-06-22,4,1,7,2,4,1
PI-Baixa Grande do Ribeiro,2020-06-23,5,2,8,3,5,1
PI-Baixa Grande do Ribeiro,2020-06-24,5,2,8,4,6,1
PI-Baixa Grande do Ribeiro,2020-06-25,5,1,8,2,5,1
PI-Baixa Grande do Ribeiro,2020-06-26,5,2,9,3,6,1
PI-Baixa Grande do Ribeiro,2020-06-27,6,2,9,3,6,1
PI-Baixa Grande do Ribeiro,2020-06-28,6,2,9,3,6,1
PI-Baixa Grande do Ribeiro,2020-06-29,6,2,9,3,6,1
PI-Baixa Grande do Ribeiro,2020-06-30,6,2,9,3,6,1
PI-Baixa Grande do Ribeiro,2020-07-01,7,2,10,4,7,1
PI-Baixa Grande do Ribeiro,2020-07-02,7,3,11,5,8,1
PI-Baixa Grande do Ribeiro,2020-07-03,7,3,11,5,8,1
PI-Baixa Grande do Ribeiro,2020-07-04,8,4,12,6,9,1
PI-Baixa Grande do Ribeiro,2020-07-05,9,4,13,7,10,1
PI-Baixa Grande do Ribeiro,2020-07-06,9,4,13,6,10,1
PI-Baixa Grande do Ribeiro,2020-07-07,10,5,14,8,11,1
PI-Baixa Grande do Ribeiro,2020-07-08,10,4,14,7,11,1
PI-Baixa Grande do Ribeiro,2020-07-09,10,5,15,7,11,1
PI-Baixa Grande do Ribeiro,2020-07-10,10,5,15,7,11,1
PI-Baixa Grande do Ribeiro,2020-07-11,10,5,15,7,11,1
PI-Baixa Grande do Ribeiro,2020-07-12,10,5,15,7,11,1
PI-Baixa Grande do Ribeiro,2020-07-13,10,6,15,6,10,1
PI-Baixa Grande do Ribeiro,2020-07-14,10,5,15,7,11,0.99
PI-Baixa Grande do Ribeiro,2020-07-15,10,5,14,6,10,0.99
PI-Baixa Grande do Ribeiro,2020-07-16,10,5,15,7,11,0.99
PI-Baixa Grande do Ribeiro,2020-07-17,11,6,16,8,12,0.99
PI-Baixa Grande do Ribeiro,2020-07-18,11,6,16,8,12,0.98
PI-Baixa Grande do Ribeiro,2020-07-19,11,6,17,8,12,0.98
PI-Baixa Grande do Ribeiro,2020-07-20,12,6,17,10,14,0.97
PI-Baixa Grande do Ribeiro,2020-07-21,13,6,18,11,15,0.97
PI-Baixa Grande do Ribeiro,2020-07-22,14,8,19,11,15,0.96
PI-Baixa Grande do Ribeiro,2020-07-23,16,8,21,11,16,0.94
PI-Baixa Grande do Ribeiro,2020-07-24,16,9,22,12,17,0.93
PI-Baixa Grande do Ribeiro,2020-07-25,17,11,24,13,18,0.91
PI-Baixa Grande do Ribeiro,2020-07-26,17,10,24,14,19,0.88
PI-Baixa Grande do Ribeiro,2020-07-27,18,10,25,13,19,0.85
PI-Baixa Grande do Ribeiro,2020-07-28,19,11,27,14,20,0.81
PI-Baixa Grande do Ribeiro,2020-07-29,20,11,29,13,21,0.75
PI-Barras,2020-03-21,1,1,1,1,1,1
PI-Barras,2020-03-22,0.5,0,1,0,1,1
PI-Barras,2020-03-23,0,0,0,0,0,1
PI-Barras,2020-03-24,0,0,1,0,0,1
PI-Barras,2020-03-25,1,0,1,1,1,1
PI-Barras,2020-03-26,0,0,0,0,0,1
PI-Barras,2020-03-27,0,0,1,0,0,1
PI-Barras,2020-03-28,0,0,1,0,0,1
PI-Barras,2020-03-29,0,0,1,0,0,1
PI-Barras,2020-03-30,0,0,1,0,0,1
PI-Barras,2020-03-31,0,0,1,0,0,1
PI-Barras,2020-04-01,0,0,1,0,0,1
PI-Barras,2020-04-02,0,0,1,0,0,1
PI-Barras,2020-04-03,0,0,1,0,0,1
PI-Barras,2020-04-04,0,0,1,0,0,1
PI-Barras,2020-04-05,0,0,1,0,0,1
PI-Barras,2020-04-06,0,0,1,0,0,1
PI-Barras,2020-04-07,0,0,1,0,0,1
PI-Barras,2020-04-08,0,0,1,0,0,1
PI-Barras,2020-04-09,0,0,1,0,0,1
PI-Barras,2020-04-10,0,0,1,0,0,1
PI-Barras,2020-04-11,0,0,1,0,0,1
PI-Barras,2020-04-12,0,0,1,0,0,1
PI-Barras,2020-04-13,0,0,1,0,0,1
PI-Barras,2020-04-14,0,0,1,0,0,1
PI-Barras,2020-04-15,0,0,1,0,0,1
PI-Barras,2020-04-16,0,0,1,0,0,1
PI-Barras,2020-04-17,0,0,1,0,0,1
PI-Barras,2020-04-18,0,0,1,0,0,1
PI-Barras,2020-04-19,0,0,1,0,0,1
PI-Barras,2020-04-20,1,0,2,0,1,1
PI-Barras,2020-04-21,1,0,2,0,1,1
PI-Barras,2020-04-22,1,0,2,0,1,1
PI-Barras,2020-04-23,1,0,2,0,1,1
PI-Barras,2020-04-24,1,0,2,0,1,1
PI-Barras,2020-04-25,1,0,2,0,1,1
PI-Barras,2020-04-26,1,0,3,0,1,1
PI-Barras,2020-04-27,1,0,3,0,1,1
PI-Barras,2020-04-28,1,0,3,0,1,1
PI-Barras,2020-04-29,1,0,3,0,1,1
PI-Barras,2020-04-30,2,0,4,1,2,1
PI-Barras,2020-05-01,2,0,4,1,2,1
PI-Barras,2020-05-02,2,0,4,0,2,1
PI-Barras,2020-05-03,2,0,5,0,2,1
PI-Barras,2020-05-04,3,0,5,1,3,1
PI-Barras,2020-05-05,3,1,6,1,3,1
PI-Barras,2020-05-06,4,1,7,2,4,1
PI-Barras,2020-05-07,4,1,7,1,4,1
PI-Barras,2020-05-08,5,1,8,3,5,1
PI-Barras,2020-05-09,5,2,9,2,5,1
PI-Barras,2020-05-10,6,2,9,3,6,1
PI-Barras,2020-05-11,6,2,10,4,7,1
PI-Barras,2020-05-12,7,3,11,4,7,1
PI-Barras,2020-05-13,8,3,12,5,8,1
PI-Barras,2020-05-14,8,5,13,6,9,1
PI-Barras,2020-05-15,9,5,14,7,10,1
PI-Barras,2020-05-16,10,6,15,7,11,1
PI-Barras,2020-05-17,11,5,15,7,11,1
PI-Barras,2020-05-18,11,6,16,8,12,1
PI-Barras,2020-05-19,12,5,16,9,13,1
PI-Barras,2020-05-20,12,7,18,9,13,1
PI-Barras,2020-05-21,13,7,18,12,16,1
PI-Barras,2020-05-22,13,7,18,10,14,1
PI-Barras,2020-05-23,13,7,18,10,14,1
PI-Barras,2020-05-24,13,7,18,11,15,1
PI-Barras,2020-05-25,13,8,19,11,15,1
PI-Barras,2020-05-26,13,7,18,11,15,1
PI-Barras,2020-05-27,13,7,18,10,14,1
PI-Barras,2020-05-28,13,6,17,10,14,1
PI-Barras,2020-05-29,12,7,17,9,13,1
PI-Barras,2020-05-30,12,7,17,9,13,1
PI-Barras,2020-05-31,12,6,17,9,13,1
PI-Barras,2020-06-01,12,6,17,9,13,1
PI-Barras,2020-06-02,12,6,17,9,13,1
PI-Barras,2020-06-03,12,7,17,9,13,1
PI-Barras,2020-06-04,12,7,17,9,13,1
PI-Barras,2020-06-05,12,7,17,9,13,1
