region,date,type,median,lower_90,upper_90,lower_50,upper_50,prob_control
CE-Boa Viagem,2020-06-22,nowcast,1.1,0.4,1.7,0.8,1.3,0.4
CE-Boa Viagem,2020-06-23,nowcast,1.1,0.5,1.6,0.8,1.3,0.42
CE-Boa Viagem,2020-06-24,nowcast,1.1,0.5,1.8,0.8,1.3,0.39
CE-Boa Viagem,2020-06-25,nowcast,1.1,0.4,1.7,0.8,1.2,0.43
CE-Boa Viagem,2020-06-26,nowcast,1.1,0.6,1.8,0.9,1.3,0.37
CE-Boa Viagem,2020-06-27,nowcast,1.1,0.5,1.7,0.9,1.4,0.37
CE-Boa Viagem,2020-06-28,nowcast,1.1,0.4,1.6,0.9,1.4,0.38
CE-Boa Viagem,2020-06-29,nowcast,1.1,0.5,1.6,0.9,1.3,0.39
CE-Boa Viagem,2020-06-30,nowcast,1.1,0.7,1.8,0.9,1.3,0.35
CE-Boa Viagem,2020-07-01,nowcast,1.1,0.5,1.7,0.8,1.2,0.42
CE-Boa Viagem,2020-07-02,nowcast,1.1,0.5,1.6,0.8,1.3,0.4
CE-Boa Viagem,2020-07-03,nowcast,1.1,0.6,1.8,0.8,1.2,0.4
CE-Boa Viagem,2020-07-04,nowcast,1.1,0.6,1.8,0.9,1.3,0.33
CE-Boa Viagem,2020-07-05,nowcast,1.1,0.6,1.7,0.8,1.2,0.36
CE-Boa Viagem,2020-07-06,nowcast,1.2,0.6,1.8,1,1.5,0.31
CE-Boa Viagem,2020-07-07,nowcast,1.1,0.6,1.7,0.8,1.3,0.38
CE-Boa Viagem,2020-07-08,nowcast,1.2,0.6,1.7,0.8,1.3,0.31
CE-Boa Viagem,2020-07-09,nowcast,1.2,0.6,1.8,0.9,1.3,0.31
CE-Boa Viagem,2020-07-10,nowcast,1.1,0.6,1.7,0.9,1.3,0.31
CE-Boa Viagem,2020-07-11,nowcast,1.1,0.6,1.7,0.9,1.3,0.31
CE-Boa Viagem,2020-07-12,nowcast,1.1,0.5,1.6,0.9,1.3,0.31
CE-Boa Viagem,2020-07-13,nowcast,1.1,0.7,1.7,1,1.3,0.3
CE-Boa Viagem,2020-07-14,nowcast,1.1,0.6,1.7,0.9,1.3,0.3
CE-Boa Viagem,2020-07-15,nowcast,1.1,0.6,1.6,1,1.4,0.28
CE-Boa Viagem,2020-07-16,nowcast,1.1,0.5,1.7,0.9,1.3,0.34
CE-Boa Viagem,2020-07-17,nowcast,1.1,0.6,1.6,0.8,1.2,0.29
CE-Boa Viagem,2020-07-18,nowcast,1.1,0.7,1.7,1,1.3,0.28
CE-Boa Viagem,2020-07-19,nowcast,1.1,0.6,1.7,0.9,1.3,0.32
CE-Boa Viagem,2020-07-20,nowcast,1.1,0.7,1.6,1,1.3,0.31
CE-Boa Viagem,2020-07-21,nowcast,1.1,0.7,1.6,0.9,1.2,0.32
CE-Boa Viagem,2020-07-22,nowcast,1.2,0.6,1.6,1,1.3,0.27
CE-Boa Viagem,2020-07-23,nowcast,1.2,0.7,1.7,1,1.3,0.25
CE-Boa Viagem,2020-07-24,nowcast,1.2,0.7,1.7,1,1.3,0.28
CE-Boa Viagem,2020-07-25,nowcast,1.1,0.6,1.6,0.9,1.3,0.33
CE-Boa Viagem,2020-07-26,nowcast,1.1,0.7,1.6,0.9,1.3,0.34
CE-Boa Viagem,2020-07-27,nowcast,1.2,0.7,1.6,0.9,1.3,0.29
CE-Boa Viagem,2020-07-28,nowcast,1.1,0.7,1.5,0.9,1.2,0.32
CE-Boa Viagem,2020-07-29,nowcast,1.1,0.7,1.6,1,1.3,0.27
CE-Boa Viagem,2020-07-30,nowcast,1.1,0.6,1.6,0.9,1.3,0.31
CE-Boa Viagem,2020-07-31,nowcast,1.1,0.7,1.6,0.9,1.2,0.31
CE-Boa Viagem,2020-08-01,nowcast,1.1,0.7,1.6,0.9,1.2,0.26
CE-Boa Viagem,2020-08-02,nowcast,1.2,0.7,1.7,0.9,1.3,0.24
CE-Boa Viagem,2020-08-03,nowcast,1.2,0.8,1.6,1,1.3,0.28
CE-Boa Viagem,2020-08-04,nowcast,1.1,0.7,1.6,0.9,1.3,0.29
CE-Boa Viagem,2020-08-05,nowcast,1.1,0.8,1.5,1,1.3,0.27
CE-Boa Viagem,2020-08-06,nowcast,1.1,0.7,1.6,0.9,1.3,0.32
CE-Boa Viagem,2020-08-07,nowcast,1.1,0.7,1.5,1,1.3,0.34
CE-Boa Viagem,2020-08-08,nowcast,1.1,0.6,1.5,0.9,1.2,0.38
CE-Boa Viagem,2020-08-09,nowcast,1,0.6,1.4,0.8,1.1,0.46
CE-Boa Viagem,2020-08-10,nowcast,1,0.6,1.4,0.8,1.1,0.52
CE-Boa Viagem,2020-08-11,forecast,1,0.5,1.5,0.9,1.3,0.45
CE-Boa Viagem,2020-08-12,forecast,1,0.5,1.5,0.9,1.2,0.47
CE-Boa Viagem,2020-08-13,forecast,1.1,0.5,1.7,0.8,1.2,0.41
CE-Boa Viagem,2020-08-14,forecast,1.1,0.5,1.8,0.8,1.3,0.43
CE-Boa Viagem,2020-08-15,forecast,1,0.4,1.7,0.8,1.3,0.48
CE-Boa Viagem,2020-08-16,forecast,1,0.5,1.7,0.8,1.3,0.49
CE-Boa Viagem,2020-08-17,forecast,1,0,1.5,0.8,1.3,0.49
CE-Boa Viagem,2020-08-18,forecast,1,0.2,1.7,0.8,1.3,0.47
CE-Boa Viagem,2020-08-19,forecast,1,0,1.6,0.7,1.3,0.51
CE-Boa Viagem,2020-08-20,forecast,1,0.2,1.7,0.7,1.3,0.5
CE-Boa Viagem,2020-08-21,forecast,1,0,1.7,0.8,1.4,0.46
CE-Boa Viagem,2020-08-22,forecast,1,0,1.7,0.7,1.4,0.48
CE-Boa Viagem,2020-08-23,forecast,1.1,0,1.7,0.7,1.4,0.47
CE-Boa Viagem,2020-08-24,forecast,1,0,1.7,0.7,1.4,0.48
CE-Brejo Santo,2020-06-04,nowcast,1.1,0.6,1.5,0.9,1.2,0.37
CE-Brejo Santo,2020-06-05,nowcast,1.1,0.6,1.5,0.9,1.2,0.34
CE-Brejo Santo,2020-06-06,nowcast,1.1,0.7,1.5,0.9,1.3,0.32
CE-Brejo Santo,2020-06-07,nowcast,1.1,0.6,1.6,0.9,1.3,0.38
CE-Brejo Santo,2020-06-08,nowcast,1.1,0.7,1.5,0.9,1.2,0.33
CE-Brejo Santo,2020-06-09,nowcast,1.1,0.7,1.5,1,1.2,0.31
CE-Brejo Santo,2020-06-10,nowcast,1.1,0.7,1.5,0.9,1.2,0.35
CE-Brejo Santo,2020-06-11,nowcast,1.1,0.7,1.5,0.9,1.2,0.33
CE-Brejo Santo,2020-06-12,nowcast,1.1,0.8,1.5,0.9,1.2,0.28
CE-Brejo Santo,2020-06-13,nowcast,1.1,0.7,1.5,1,1.2,0.27
CE-Brejo Santo,2020-06-14,nowcast,1.1,0.8,1.6,0.9,1.2,0.31
CE-Brejo Santo,2020-06-15,nowcast,1.1,0.7,1.4,1,1.3,0.33
CE-Brejo Santo,2020-06-16,nowcast,1.1,0.7,1.5,0.9,1.2,0.28
CE-Brejo Santo,2020-06-17,nowcast,1.1,0.7,1.5,0.9,1.2,0.35
CE-Brejo Santo,2020-06-18,nowcast,1.1,0.8,1.5,1,1.2,0.26
CE-Brejo Santo,2020-06-19,nowcast,1.1,0.7,1.5,1,1.2,0.31
CE-Brejo Santo,2020-06-20,nowcast,1.1,0.7,1.5,0.9,1.2,0.31
CE-Brejo Santo,2020-06-21,nowcast,1.1,0.8,1.5,1,1.2,0.28
CE-Brejo Santo,2020-06-22,nowcast,1.1,0.7,1.5,0.9,1.2,0.31
CE-Brejo Santo,2020-06-23,nowcast,1.1,0.7,1.5,0.9,1.2,0.34
CE-Brejo Santo,2020-06-24,nowcast,1.1,0.8,1.4,1,1.2,0.27
CE-Brejo Santo,2020-06-25,nowcast,1.1,0.8,1.5,1,1.2,0.26
CE-Brejo Santo,2020-06-26,nowcast,1.1,0.8,1.4,1,1.2,0.3
CE-Brejo Santo,2020-06-27,nowcast,1.1,0.8,1.5,0.9,1.2,0.31
CE-Brejo Santo,2020-06-28,nowcast,1.1,0.8,1.4,1,1.2,0.26
CE-Brejo Santo,2020-06-29,nowcast,1.1,0.8,1.4,1,1.2,0.26
CE-Brejo Santo,2020-06-30,nowcast,1.1,0.8,1.5,1,1.2,0.28
CE-Brejo Santo,2020-07-01,nowcast,1.1,0.7,1.4,1,1.2,0.32
CE-Brejo Santo,2020-07-02,nowcast,1.1,0.8,1.4,1,1.2,0.31
CE-Brejo Santo,2020-07-03,nowcast,1.1,0.8,1.4,0.9,1.2,0.31
CE-Brejo Santo,2020-07-04,nowcast,1.1,0.9,1.4,1,1.2,0.23
CE-Brejo Santo,2020-07-05,nowcast,1.1,0.8,1.5,1,1.2,0.22
CE-Brejo Santo,2020-07-06,nowcast,1.1,0.8,1.4,1,1.2,0.27
CE-Brejo Santo,2020-07-07,nowcast,1.1,0.8,1.4,1,1.2,0.25
CE-Brejo Santo,2020-07-08,nowcast,1.1,0.8,1.4,1,1.2,0.22
CE-Brejo Santo,2020-07-09,nowcast,1.1,0.9,1.5,1,1.2,0.2
CE-Brejo Santo,2020-07-10,nowcast,1.1,0.9,1.4,1,1.2,0.19
CE-Brejo Santo,2020-07-11,nowcast,1.1,0.8,1.5,1,1.2,0.2
CE-Brejo Santo,2020-07-12,nowcast,1.1,0.8,1.5,1,1.2,0.21
CE-Brejo Santo,2020-07-13,nowcast,1.1,0.8,1.4,1,1.3,0.2
CE-Brejo Santo,2020-07-14,nowcast,1.2,0.9,1.5,1,1.2,0.18
CE-Brejo Santo,2020-07-15,nowcast,1.2,0.9,1.4,1.1,1.3,0.16
CE-Brejo Santo,2020-07-16,nowcast,1.1,0.9,1.4,1,1.2,0.2
CE-Brejo Santo,2020-07-17,nowcast,1.1,0.9,1.4,1,1.2,0.23
CE-Brejo Santo,2020-07-18,nowcast,1.1,0.8,1.3,1,1.2,0.2
CE-Brejo Santo,2020-07-19,nowcast,1.1,0.9,1.3,1,1.2,0.2
CE-Brejo Santo,2020-07-20,nowcast,1.1,0.9,1.4,1,1.2,0.3
CE-Brejo Santo,2020-07-21,nowcast,1.1,0.8,1.3,1,1.2,0.3
CE-Brejo Santo,2020-07-22,nowcast,1.1,0.9,1.3,1,1.1,0.32
CE-Brejo Santo,2020-07-23,nowcast,1.1,0.8,1.3,1,1.1,0.32
CE-Brejo Santo,2020-07-24,nowcast,1.1,0.8,1.3,1,1.1,0.35
CE-Brejo Santo,2020-07-25,nowcast,1.1,0.8,1.3,1,1.2,0.33
CE-Brejo Santo,2020-07-26,nowcast,1.1,0.8,1.3,0.9,1.1,0.35
CE-Brejo Santo,2020-07-27,nowcast,1.1,0.8,1.3,0.9,1.1,0.39
CE-Brejo Santo,2020-07-28,nowcast,1.1,0.8,1.4,1,1.1,0.35
CE-Brejo Santo,2020-07-29,nowcast,1,0.8,1.3,0.9,1.1,0.44
CE-Brejo Santo,2020-07-30,nowcast,1,0.8,1.2,0.9,1.1,0.42
CE-Brejo Santo,2020-07-31,nowcast,1,0.8,1.3,1,1.1,0.38
CE-Brejo Santo,2020-08-01,nowcast,1,0.7,1.3,0.9,1.1,0.42
CE-Brejo Santo,2020-08-02,nowcast,1,0.8,1.3,0.9,1.1,0.4
CE-Brejo Santo,2020-08-03,nowcast,1,0.8,1.3,0.9,1.1,0.44
CE-Brejo Santo,2020-08-04,nowcast,1,0.7,1.3,0.9,1.1,0.48
CE-Brejo Santo,2020-08-05,nowcast,1,0.7,1.2,0.9,1,0.58
CE-Brejo Santo,2020-08-06,nowcast,0.9,0.7,1.2,0.9,1.1,0.67
CE-Brejo Santo,2020-08-07,nowcast,0.9,0.6,1.2,0.8,1,0.71
CE-Brejo Santo,2020-08-08,nowcast,0.9,0.6,1.2,0.8,1,0.79
CE-Brejo Santo,2020-08-09,nowcast,0.8,0.6,1.1,0.7,0.9,0.82
CE-Brejo Santo,2020-08-10,forecast,0.9,0.6,1.2,0.8,1,0.75
CE-Brejo Santo,2020-08-11,forecast,0.9,0.5,1.2,0.7,1,0.75
CE-Brejo Santo,2020-08-12,forecast,0.9,0.4,1.2,0.8,1.1,0.74
CE-Brejo Santo,2020-08-13,forecast,0.9,0.5,1.3,0.7,1,0.72
CE-Brejo Santo,2020-08-14,forecast,0.9,0.4,1.2,0.8,1.1,0.67
CE-Brejo Santo,2020-08-15,forecast,0.9,0.4,1.3,0.6,1,0.72
CE-Brejo Santo,2020-08-16,forecast,0.9,0.4,1.4,0.8,1.1,0.65
CE-Brejo Santo,2020-08-17,forecast,0.9,0.3,1.4,0.7,1.1,0.69
CE-Brejo Santo,2020-08-18,forecast,0.9,0.3,1.4,0.7,1,0.7
CE-Brejo Santo,2020-08-19,forecast,0.9,0.3,1.4,0.6,1,0.7
CE-Brejo Santo,2020-08-20,forecast,0.9,0.3,1.3,0.8,1.2,0.65
CE-Brejo Santo,2020-08-21,forecast,0.9,0.3,1.4,0.7,1.1,0.65
CE-Brejo Santo,2020-08-22,forecast,0.9,0.3,1.4,0.7,1.1,0.65
CE-Brejo Santo,2020-08-23,forecast,0.8,0.2,1.4,0.6,1.1,0.67
CE-Caucaia,2020-04-05,nowcast,1.2,0.9,1.4,1,1.3,0.15
CE-Caucaia,2020-04-06,nowcast,1.2,0.9,1.4,1.1,1.3,0.12
CE-Caucaia,2020-04-07,nowcast,1.2,0.9,1.4,1,1.2,0.15
CE-Caucaia,2020-04-08,nowcast,1.2,0.9,1.5,1,1.3,0.14
CE-Caucaia,2020-04-09,nowcast,1.2,0.9,1.4,1,1.2,0.13
CE-Caucaia,2020-04-10,nowcast,1.1,0.9,1.4,1,1.2,0.18
CE-Caucaia,2020-04-11,nowcast,1.1,0.9,1.4,1,1.2,0.16
CE-Caucaia,2020-04-12,nowcast,1.1,0.9,1.4,1,1.2,0.18
CE-Caucaia,2020-04-13,nowcast,1.1,0.9,1.4,1,1.2,0.13
CE-Caucaia,2020-04-14,nowcast,1.1,0.9,1.4,1.1,1.2,0.15
CE-Caucaia,2020-04-15,nowcast,1.1,0.9,1.3,1,1.2,0.19
CE-Caucaia,2020-04-16,nowcast,1.1,0.9,1.3,1,1.1,0.2
CE-Caucaia,2020-04-17,nowcast,1.1,0.9,1.3,1,1.2,0.16
CE-Caucaia,2020-04-18,nowcast,1.1,0.9,1.3,1,1.2,0.17
CE-Caucaia,2020-04-19,nowcast,1.1,0.9,1.4,1,1.2,0.2
CE-Caucaia,2020-04-20,nowcast,1.1,0.9,1.3,1,1.2,0.18
CE-Caucaia,2020-04-21,nowcast,1.1,0.9,1.3,1,1.2,0.18
CE-Caucaia,2020-04-22,nowcast,1.1,0.9,1.3,1,1.2,0.14
CE-Caucaia,2020-04-23,nowcast,1.1,0.9,1.3,1,1.1,0.23
CE-Caucaia,2020-04-24,nowcast,1.1,0.9,1.2,1,1.2,0.22
CE-Caucaia,2020-04-25,nowcast,1.1,0.9,1.3,1,1.2,0.22
CE-Caucaia,2020-04-26,nowcast,1.1,0.9,1.3,1,1.1,0.21
CE-Caucaia,2020-04-27,nowcast,1.1,0.9,1.3,1,1.1,0.22
CE-Caucaia,2020-04-28,nowcast,1.1,0.9,1.3,1,1.1,0.24
CE-Caucaia,2020-04-29,nowcast,1.1,0.9,1.3,1,1.1,0.23
CE-Caucaia,2020-04-30,nowcast,1.1,0.9,1.3,1,1.1,0.21
CE-Caucaia,2020-05-01,nowcast,1.1,0.9,1.3,1,1.1,0.24
CE-Caucaia,2020-05-02,nowcast,1.1,0.9,1.3,1,1.1,0.33
CE-Caucaia,2020-05-03,nowcast,1,0.9,1.2,1,1.1,0.34
CE-Caucaia,2020-05-04,nowcast,1.1,0.9,1.2,1,1.1,0.28
CE-Caucaia,2020-05-05,nowcast,1.1,0.9,1.2,1,1.1,0.28
CE-Caucaia,2020-05-06,nowcast,1.1,0.9,1.2,1,1.1,0.23
CE-Caucaia,2020-05-07,nowcast,1.1,0.9,1.2,1,1.1,0.27
CE-Caucaia,2020-05-08,nowcast,1.1,0.9,1.3,1,1.1,0.23
CE-Caucaia,2020-05-09,nowcast,1.1,0.9,1.3,1,1.1,0.27
CE-Caucaia,2020-05-10,nowcast,1.1,0.9,1.2,1,1.1,0.27
CE-Caucaia,2020-05-11,nowcast,1.1,0.9,1.2,1,1.1,0.26
CE-Caucaia,2020-05-12,nowcast,1.1,0.9,1.2,1,1.1,0.28
CE-Caucaia,2020-05-13,nowcast,1.1,0.9,1.3,1,1.1,0.28
CE-Caucaia,2020-05-14,nowcast,1,0.9,1.2,1,1.1,0.29
CE-Caucaia,2020-05-15,nowcast,1,0.9,1.2,1,1.1,0.28
CE-Caucaia,2020-05-16,nowcast,1,0.9,1.2,1,1.1,0.34
CE-Caucaia,2020-05-17,nowcast,1,0.9,1.2,1,1.1,0.34
CE-Caucaia,2020-05-18,nowcast,1,0.9,1.2,1,1.1,0.33
CE-Caucaia,2020-05-19,nowcast,1,0.9,1.2,1,1.1,0.32
CE-Caucaia,2020-05-20,nowcast,1,0.8,1.2,1,1.1,0.33
CE-Caucaia,2020-05-21,nowcast,1,0.9,1.2,1,1.1,0.34
CE-Caucaia,2020-05-22,nowcast,1,0.9,1.2,1,1.1,0.38
CE-Caucaia,2020-05-23,nowcast,1,0.9,1.1,1,1.1,0.41
CE-Caucaia,2020-05-24,nowcast,1,0.8,1.1,0.9,1.1,0.48
CE-Caucaia,2020-05-25,nowcast,1,0.8,1.2,0.9,1.1,0.53
CE-Caucaia,2020-05-26,nowcast,1,0.8,1.1,0.9,1,0.66
CE-Caucaia,2020-05-27,nowcast,0.9,0.8,1.1,0.9,1,0.72
CE-Caucaia,2020-05-28,nowcast,0.9,0.8,1.1,0.9,1,0.78
CE-Caucaia,2020-05-29,nowcast,0.9,0.8,1.1,0.9,1,0.8
CE-Caucaia,2020-05-30,nowcast,0.9,0.7,1,0.9,1,0.88
CE-Caucaia,2020-05-31,nowcast,0.9,0.7,1,0.9,1,0.9
CE-Caucaia,2020-06-01,nowcast,0.9,0.7,1,0.8,1,0.89
CE-Caucaia,2020-06-02,nowcast,0.9,0.7,1.1,0.8,1,0.88
CE-Caucaia,2020-06-03,nowcast,0.9,0.7,1.1,0.8,0.9,0.83
CE-Caucaia,2020-06-04,nowcast,0.9,0.7,1.1,0.8,1,0.81
CE-Caucaia,2020-06-05,nowcast,0.9,0.8,1,0.8,1,0.86
CE-Caucaia,2020-06-06,nowcast,0.9,0.7,1.1,0.8,0.9,0.83
CE-Caucaia,2020-06-07,nowcast,0.9,0.7,1.1,0.9,1,0.8
CE-Caucaia,2020-06-08,nowcast,0.9,0.8,1.1,0.8,1,0.77
CE-Caucaia,2020-06-09,nowcast,0.9,0.8,1.1,0.8,1,0.8
CE-Caucaia,2020-06-10,nowcast,0.9,0.7,1.1,0.8,1,0.77
CE-Caucaia,2020-06-11,nowcast,0.9,0.7,1.1,0.9,1,0.75
CE-Caucaia,2020-06-12,nowcast,0.9,0.8,1.1,0.9,1,0.72
CE-Caucaia,2020-06-13,nowcast,1,0.8,1.1,0.9,1,0.64
CE-Caucaia,2020-06-14,nowcast,1,0.8,1.2,0.9,1.1,0.56
CE-Caucaia,2020-06-15,nowcast,1,0.7,1.2,0.9,1,0.62
CE-Caucaia,2020-06-16,nowcast,1,0.8,1.2,0.9,1.1,0.59
CE-Caucaia,2020-06-17,nowcast,1,0.8,1.2,0.9,1,0.54
CE-Caucaia,2020-06-18,nowcast,1,0.8,1.2,0.9,1,0.58
CE-Caucaia,2020-06-19,nowcast,1,0.9,1.2,0.9,1,0.55
CE-Caucaia,2020-06-20,nowcast,1,0.8,1.2,0.9,1,0.5
CE-Caucaia,2020-06-21,nowcast,1,0.8,1.2,0.9,1.1,0.51
CE-Caucaia,2020-06-22,nowcast,1,0.9,1.2,0.9,1.1,0.51
CE-Caucaia,2020-06-23,nowcast,1,0.8,1.2,0.9,1,0.55
CE-Caucaia,2020-06-24,nowcast,1,0.8,1.1,0.9,1,0.54
CE-Caucaia,2020-06-25,nowcast,1,0.8,1.2,0.9,1.1,0.53
CE-Caucaia,2020-06-26,nowcast,1,0.8,1.2,0.9,1.1,0.55
CE-Caucaia,2020-06-27,nowcast,1,0.8,1.1,0.9,1,0.61
CE-Caucaia,2020-06-28,nowcast,1,0.8,1.2,0.9,1.1,0.63
CE-Caucaia,2020-06-29,nowcast,1,0.7,1.1,0.9,1,0.63
CE-Caucaia,2020-06-30,nowcast,0.9,0.8,1.2,0.9,1,0.67
CE-Caucaia,2020-07-01,nowcast,0.9,0.8,1.1,0.9,1,0.71
CE-Caucaia,2020-07-02,nowcast,0.9,0.8,1.2,0.8,1,0.73
CE-Caucaia,2020-07-03,nowcast,0.9,0.7,1.1,0.8,1,0.76
CE-Caucaia,2020-07-04,nowcast,0.9,0.7,1.1,0.8,1,0.8
CE-Caucaia,2020-07-05,nowcast,0.9,0.7,1.1,0.8,1,0.8
CE-Caucaia,2020-07-06,nowcast,0.9,0.7,1.1,0.8,0.9,0.83
CE-Caucaia,2020-07-07,nowcast,0.9,0.7,1.1,0.8,1,0.85
CE-Caucaia,2020-07-08,nowcast,0.9,0.7,1.1,0.8,1,0.87
CE-Caucaia,2020-07-09,nowcast,0.9,0.7,1.1,0.8,0.9,0.87
CE-Caucaia,2020-07-10,nowcast,0.9,0.7,1.1,0.8,1,0.84
CE-Caucaia,2020-07-11,nowcast,0.9,0.7,1,0.8,0.9,0.89
CE-Caucaia,2020-07-12,nowcast,0.9,0.6,1.1,0.8,1,0.84
CE-Caucaia,2020-07-13,nowcast,0.8,0.6,1.1,0.7,0.9,0.86
CE-Caucaia,2020-07-14,nowcast,0.9,0.6,1.1,0.8,0.9,0.81
CE-Caucaia,2020-07-15,nowcast,0.9,0.7,1.1,0.8,1,0.8
CE-Caucaia,2020-07-16,nowcast,0.9,0.7,1.3,0.8,1,0.69
CE-Caucaia,2020-07-17,nowcast,0.9,0.7,1.2,0.8,1,0.67
CE-Caucaia,2020-07-18,nowcast,0.9,0.7,1.1,0.8,1,0.71
CE-Caucaia,2020-07-19,nowcast,0.9,0.8,1.2,0.9,1,0.68
CE-Caucaia,2020-07-20,nowcast,1,0.7,1.2,0.8,1,0.63
CE-Caucaia,2020-07-21,nowcast,1,0.8,1.2,0.8,1,0.61
CE-Caucaia,2020-07-22,nowcast,1,0.8,1.3,0.9,1.1,0.59
CE-Caucaia,2020-07-23,nowcast,0.9,0.7,1.2,0.9,1.1,0.61
CE-Caucaia,2020-07-24,nowcast,1,0.8,1.3,0.9,1,0.56
CE-Caucaia,2020-07-25,nowcast,1,0.7,1.3,0.8,1,0.56
CE-Caucaia,2020-07-26,nowcast,1,0.8,1.3,0.9,1.1,0.43
CE-Caucaia,2020-07-27,nowcast,1,0.7,1.3,0.9,1.2,0.44
CE-Caucaia,2020-07-28,nowcast,1,0.7,1.3,0.9,1.1,0.49
CE-Caucaia,2020-07-29,nowcast,1,0.8,1.3,0.9,1.1,0.46
CE-Caucaia,2020-07-30,nowcast,1,0.7,1.3,0.9,1.1,0.47
CE-Caucaia,2020-07-31,nowcast,1,0.7,1.4,0.9,1.1,0.48
CE-Caucaia,2020-08-01,nowcast,1,0.7,1.3,0.9,1.1,0.52
CE-Caucaia,2020-08-02,nowcast,1,0.7,1.3,0.9,1.1,0.57
CE-Caucaia,2020-08-03,nowcast,1,0.7,1.3,0.9,1.1,0.58
CE-Caucaia,2020-08-04,nowcast,0.9,0.6,1.2,0.8,1,0.66
